"ENSBTAG00000015991-ENSBTAG00000024015","ENSBTAG00000021105-ENSBTAG00000005273","ENSBTAG00000001725-ENSBTAG00000001338","ENSBTAG00000020342-ENSBTAG00000035084","ENSBTAG00000014113-ENSBTAG00000001338","ENSBTAG00000020645-ENSBTAG00000020199","ENSBTAG00000004129-ENSBTAG00000001338","ENSBTAG00000001941-ENSBTAG00000011409","ENSBTAG00000001321-ENSBTAG00000005273","ENSBTAG00000025257-ENSBTAG00000001338","ENSBTAG00000001745-ENSBTAG00000019289","ENSBTAG00000005691-ENSBTAG00000010543","ENSBTAG00000010312-ENSBTAG00000020199","ENSBTAG00000025644-ENSBTAG00000004337","ENSBTAG00000003253-ENSBTAG00000011434","ENSBTAG00000021316-ENSBTAG00000015910","ENSBTAG00000005077-ENSBTAG00000001060","ENSBTAG00000007773-ENSBTAG00000010347","ENSBTAG00000008237-ENSBTAG00000005273","ENSBTAG00000011851-ENSBTAG00000007338"
82.3467701907326,62.6946497875818,37.2481701071999,82.3422476071741,25.8217577466748,96.355171543199,11.3697997680272,52.5530583970695,29.3293766243357,26.0887787276973,97.228258143638,79.4696886212152,49.2474570867656,89.3759636678484,26.1179820739048,74.5449978542507,84.3397605502989,86.1647219077976,65.398950284005,54.9117894145267
93.2106513648907,61.3736531270237,35.6996010467502,78.2453297340107,25.8217577466748,93.1371959355702,11.3697997680272,49.9249920037168,29.3293766243357,26.0887787276973,90.9462582474596,74.2967273526197,55.4715248164149,92.9605912834642,26.0179398081985,63.3035466383335,67.1481758786198,98.8794505898664,62.4440102821604,51.1640084698747
94.2046994295521,60.1803442820944,37.7187699386564,87.4488406204199,22.2701907914623,96.2847478599399,11.3697997680272,49.9392540753797,24.0994195237646,23.0736183829306,97.5324679990994,72.8936590403248,52.13527371909,91.7428479723967,23.2722342815473,70.7643511431251,77.4230603061624,85.9474151914975,64.6398065695221,55.6823118980017
97.5800838501535,52.7459848067207,14.6149842406104,90.539869091692,13.8761752370022,94.9739167844404,10.8128518319739,48.441369727976,28.3079616063139,14.1173588737479,94.5704599190176,74.2081405634857,52.2078636929277,70.9221034965355,26.0720314079802,60.7380378073262,79.5170870305729,95.6843573564953,56.1631359419513,49.3464451120314
94.7421228179909,52.4291008441854,15.8285045177327,98.8034892637516,9.83268888170232,92.6662820676875,4.37992134997167,49.686188060011,25.491502396413,10.7733915008834,102.678918003775,74.1660942167485,54.778500707164,70.5088578832631,33.5154758161523,72.4935433426423,78.8273496239424,102.533707682564,56.0566607874923,45.9861746988885
87.6301440205326,54.4339015744686,14.3488943366159,89.1149939944488,9.94716444932446,94.3579254739346,4.37992134997167,52.6971256823419,25.464890637699,10.0500273773911,103.514723582952,76.9321986637127,48.22665780311,68.3078357830762,31.957335418555,73.1637492152975,86.2776589177908,86.7452530802563,56.7818790741252,48.6017991357782
99.1910524776388,53.2869615653187,13.7523481503899,84.6810998238105,9.94716444932446,91.2066519335679,4.37992134997167,50.0618547912425,25.464890637699,10.0500273773911,96.8265498439924,71.9244115325443,54.3217133104905,71.0474779023034,31.8349261056087,62.1305915085197,68.6910583763432,99.5456467094853,54.2162867346855,45.2846809245715
100.248878727143,52.2508850191875,14.5301807524844,94.6416102689826,8.57901511948906,94.2889615299123,4.37992134997167,50.0761559604957,20.9240411231753,8.88851482333819,103.838602666055,70.5661435940008,51.0546158899584,70.1167868450583,28.4753467848372,69.4531543289009,79.202031709384,86.5264822691387,56.1227613603322,49.2837798064271
91.2005538352911,63.0471369702476,31.1645364906627,92.2596941060217,29.5891232179888,102.879456081712,23.0569879472963,49.076534860082,33.836432086379,30.1034156814338,87.1456908322285,77.2430007370462,56.5535970482007,25.8239614858231,27.1155065197917,63.5173676802211,67.3105039497184,94.4519532895626,67.1316487384964,49.1395780843942
88.5481312539203,62.6683664029174,33.7522092746983,100.680283586999,20.9669190476217,100.37973602664,9.33960765815536,50.3376752987122,30.4699257972575,22.9728439682158,94.6175502477947,77.1992348379501,59.3382114640555,25.6734916283992,34.8568582472877,75.8107968772947,66.7266473955237,101.213084731888,67.0043792662948,45.7933943830873
