"feature","shap_importance","dataset","seed"
"ENSBTAG00000010562.ENSBTAG00000011515",0.0524330155478026,"vivo",12
"ENSBTAG00000014737.ENSBTAG00000037649",0.0380542119382275,"vivo",12
"ENSBTAG00000001941.ENSBTAG00000023144",0.0427182359675437,"vivo",12
"ENSBTAG00000003329.ENSBTAG00000002081",0.0140962956888564,"vivo",12
"ENSBTAG00000015089.ENSBTAG00000023144",0.0421890000028779,"vivo",12
"ENSBTAG00000017246.ENSBTAG00000010444",0.0248724975800315,"vivo",12
"ENSBTAG00000026236.ENSBTAG00000019929",0.0493590725957695,"vivo",12
"ENSBTAG00000012519.ENSBTAG00000031753",0.0294399449205448,"vivo",12
"ENSBTAG00000001292.ENSBTAG00000032007",0.0361477429975074,"vivo",12
"ENSBTAG00000008300.ENSBTAG00000008165",0.00449042197190169,"vitro",12
"ENSBTAG00000000575.ENSBTAG00000015296",0.0435034936982069,"vitro",12
"ENSBTAG00000005947.ENSBTAG00000015910",0.0901326116430979,"vitro",12
"ENSBTAG00000021945.ENSBTAG00000011741",0.0730870348899827,"vitro",12
"ENSBTAG00000013103.ENSBTAG00000010682",0.00892951952676547,"vitro",12
"ENSBTAG00000021466.ENSBTAG00000010682",0.00531377074678163,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000001462",0.0473353916815352,"vitro",12
"ENSBTAG00000000476.ENSBTAG00000003781",0.013222807282516,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000011741",0.0449929675528206,"vitro",12
"ENSBTAG00000000575.ENSBTAG00000012897",0.0329367948780117,"vitro",12
"ENSBTAG00000015991.ENSBTAG00000024015",0.00325640459885749,"vitro",12
"ENSBTAG00000005339.ENSBTAG00000000782",0.053330193410372,"vitro",12
"ENSBTAG00000000575.ENSBTAG00000020679",0.046547814740366,"vitro",12
"ENSBTAG00000007773.ENSBTAG00000010347",0.0263751580950512,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000018993",0.00870017635422641,"vitro",12
"ENSBTAG00000014583.ENSBTAG00000011515",0.0458822419052253,"vivo",53
"ENSBTAG00000025644.ENSBTAG00000011515",0.0392195143363452,"vivo",53
"ENSBTAG00000010452.ENSBTAG00000011515",0.0429431102085135,"vivo",53
"ENSBTAG00000014906.ENSBTAG00000011515",0.0389049149497294,"vivo",53
"ENSBTAG00000017745.ENSBTAG00000015361",0.0528802983274651,"vivo",53
"ENSBTAG00000010562.ENSBTAG00000011515",0.0416736659239268,"vivo",53
"ENSBTAG00000014737.ENSBTAG00000037649",0.0529940530169712,"vivo",53
"ENSBTAG00000001941.ENSBTAG00000023144",0.0227992654505431,"vivo",53
"ENSBTAG00000003329.ENSBTAG00000002081",0.0720084313501272,"vivo",53
"ENSBTAG00000015089.ENSBTAG00000023144",0.0144033085646405,"vivo",53
"ENSBTAG00000017246.ENSBTAG00000010444",0.0158560283440112,"vivo",53
"ENSBTAG00000026236.ENSBTAG00000019929",0.0273810162858154,"vivo",53
"ENSBTAG00000012519.ENSBTAG00000031753",0.0391190021585012,"vivo",53
"ENSBTAG00000001292.ENSBTAG00000032007",0.00262162861783701,"vivo",53
"ENSBTAG00000008300.ENSBTAG00000008165",0.010648811376504,"vitro",53
"ENSBTAG00000000575.ENSBTAG00000015296",0.0955884784024619,"vitro",53
"ENSBTAG00000005947.ENSBTAG00000015910",0.024831478081747,"vitro",53
"ENSBTAG00000021945.ENSBTAG00000011741",0.0183151766327995,"vitro",53
"ENSBTAG00000013103.ENSBTAG00000010682",0.0283551084847741,"vitro",53
"ENSBTAG00000021466.ENSBTAG00000010682",0.03235044916029,"vitro",53
