"Sample","ENSBTAG00000020406-ENSBTAG00000021527","ENSBTAG00000032436-ENSBTAG00000012314","ENSBTAG00000010123-ENSBTAG00000012314","ENSBTAG00000009761-ENSBTAG00000012314","ENSBTAG00000017685-ENSBTAG00000007421","ENSBTAG00000015089-ENSBTAG00000015910","ENSBTAG00000015089-ENSBTAG00000023144","ENSBTAG00000017246-ENSBTAG00000012314","ENSBTAG00000013162-ENSBTAG00000012314","ENSBTAG00000031998-ENSBTAG00000039292","ENSBTAG00000000793-ENSBTAG00000018169","ENSBTAG00000014583-ENSBTAG00000010986","ENSBTAG00000021457-ENSBTAG00000023147","ENSBTAG00000008300-ENSBTAG00000033669","ENSBTAG00000011966-ENSBTAG00000018169","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000000442-ENSBTAG00000007348","ENSBTAG00000010123-ENSBTAG00000005903","ENSBTAG00000015991-ENSBTAG00000021190","ENSBTAG00000014737-ENSBTAG00000037649","ENSBTAG00000032436-ENSBTAG00000022799","ENSBTAG00000021048-ENSBTAG00000016948","ENSBTAG00000020406-ENSBTAG00000047793","ENSBTAG00000015509-ENSBTAG00000012687","ENSBTAG00000017473-ENSBTAG00000018169","ENSBTAG00000014583-ENSBTAG00000012100","ENSBTAG00000000793-ENSBTAG00000019289","ENSBTAG00000022120-ENSBTAG00000013745","ENSBTAG00000017582-ENSBTAG00000002699","ENSBTAG00000011966-ENSBTAG00000019289"
"Zo_IVT_PR_1.PR_Hols_3",68.776102285529,98.9593076248706,60.8043768289479,95.4295920314841,70.039590429227,139.356463097966,75.8770865540128,95.3608364623352,101.352774952163,33.8080763799939,78.1010381052785,44.2924218287714,39.1863551252989,74.7680515580354,127.372622964263,51.5250630543929,50.7928141693047,49.7743951279298,84.6622502205868,68.3888371825879,111.470931324522,47.0548737105422,81.146277045117,81.1745957020361,69.8431752798803,34.9782559777968,51.106758438039,48.7091592912251,44.7010585491163,83.3484679765612
"SW_IVT_PR_1.PR_Hols_3",50.5692307146688,95.5195262648368,59.0001945052606,92.2203114999916,69.1167752604239,129.932809240624,70.7460765994479,96.1398229832376,98.5260030200738,40.6422977638859,82.1832424978414,63.1351655951366,43.1149796202469,80.6711090021332,122.105903321555,55.0150541523893,70.4248817150777,48.2974934878609,83.51260362879,77.9342701504383,107.59625150957,52.3365651170742,59.6646897565516,75.727758309974,80.3380484824227,49.8585963965686,53.7780191388787,49.8533668712914,73.3775106107771,79.9020993357514
"SW_IVT_PR_2.PR_Hols_3",49.7901950719012,96.6270026759612,70.7223870353848,91.8060316260654,69.7101232188895,129.704814359112,70.6219374890416,92.8031019050103,96.812334463283,38.9694741070569,88.6259016453703,65.9513486827326,36.8402679946614,78.9947304661828,117.519999750788,58.4497933483882,51.2899356100364,57.8932672329228,82.9289345982714,79.4629769332413,108.843748384103,53.5732051798083,58.745535573699,68.6762784833145,68.7766049981901,52.0825699083148,57.9938840331141,57.1075792199261,60.5874940533351,76.9012344087653
"SW_IVT_PR_3.PR_Hols_3",46.7897898808917,95.343736713276,60.6657985879775,91.3739985540168,69.2689198002705,137.016522080273,74.6030307751578,96.9930610103666,99.4125610162482,41.8674075330729,75.895390991627,61.1406486269606,40.3741570267177,83.6797948152961,119.748674438013,51.2370951916671,62.9545344401513,49.6609551342663,80.919663612922,80.0428645229711,107.398236532506,50.6794545618172,55.2054729242271,68.1749112830863,74.5612219138802,48.2835024598537,49.6634552890464,47.8682161126806,76.7281525886952,78.3596060468405
"SW_IVT_PR_4.PR_Hols_3",47.3781800613014,97.4226020932627,67.4297982299568,91.7132345123711,69.5797402943137,113.354103227672,61.7192694953241,92.6930647510129,96.1884275638406,37.335164718613,76.945521765842,63.2154501662649,42.8911182715897,78.3998492301887,119.987694164018,56.1786831142962,63.8623545998002,55.1979577051859,82.5191632313172,78.602878019913,109.739937031097,54.3275910238631,55.899691860798,62.6612854488982,75.8125533549823,49.9219980839012,50.3506264343749,50.8895404125896,74.1656217349969,78.5160127181888
"Zo_IVT_PR_1.PR_Jap_4",66.829648600571,98.2930023627482,60.3949734366487,94.7870527811712,68.4339889410001,138.997128028414,76.6636519602441,94.7187601517762,100.67035417839,29.9232777684025,76.4101122035526,43.2572490701603,43.483215373392,73.7418401786843,124.614943008066,56.4423816408146,52.7923663041337,47.9954449238185,78.1466601242683,67.4202835946082,112.755314154385,45.8118687438748,78.2451328674541,81.2305548615341,68.3310361713023,37.768256087562,55.526529270867,46.0038083637893,43.3265554151765,90.5565386698008
"SW_IVT_PR_1.PR_Jap_4",49.1380553179966,94.8763814762034,58.6029388957718,91.5993807325701,67.5323285704948,129.597773362075,71.4794523655312,95.4925016600521,97.8626152514667,35.9721964499152,80.4039348625179,61.6596128744669,47.8426212045488,79.5638765904579,119.46225043692,60.2654416779893,73.1972861364803,46.5713281436621,77.085490107666,76.8305298312505,108.835989765584,50.9540386060264,57.5315559443492,75.7799625946895,78.5986902053929,53.8355096396835,58.4288036476527,47.0844656160948,71.1212414849711,86.8121241332355
"SW_IVT_PR_2.PR_Jap_4",48.3810674032506,95.9764011116277,70.2462044532454,91.1878902562924,68.1120745024592,129.370366372612,71.3540263906149,92.1782471376852,96.1604850370949,34.4915926327022,86.707107269629,64.4099780208628,40.8798752142968,77.9105067954583,114.975633934785,64.0279768219557,53.3090578406425,55.8241463667431,76.5467401307381,78.3375863784238,110.097860464278,52.1580114949113,56.6452633899417,68.7236217042833,67.2875576609774,56.2368758249187,63.0092613523922,53.9357724251808,58.7245023668548,83.5517409804236
"SW_IVT_PR_3.PR_Jap_4",45.465577605035,94.7017755374431,60.2573282601206,90.7587661163718,67.680985318678,136.663220623011,75.3763889241424,96.3399947299763,98.7432039429623,37.0565320242947,74.2522184351193,59.7117104183632,44.80126206937,82.5312673911922,117.156056718494,56.1269314298929,65.4328549623688,47.886059305891,74.6921022445428,78.9092613383035,108.635693233737,49.3407024037338,53.2317651685379,68.2219088776078,72.9469347743346,52.1347801578712,53.9584076173202,45.2095719328279,74.3688553009432,85.1362342631968
"SW_IVT_PR_4.PR_Jap_4",46.0373155734584,96.7666436596157,66.9757850556248,91.0957179570461,67.9846805019542,113.061816069532,62.3590705800472,92.0689508774602,95.5407789800003,33.045077508912,75.2796133613943,61.7380210884773,47.594213022509,77.3237904625347,117.38990154983,61.5401221162631,66.3764131248819,53.2251679229337,76.1685046874492,77.4896685742185,111.004375115522,52.8924694276362,53.9011643684654,62.7044821268299,74.1711742740651,53.9039684892351,54.7050061080353,48.0630891382236,71.8851191515214,85.3061671620972
"Zo_IVT_NP_3.NP_Sim_3",42.1168912825058,89.6210358926189,56.3352433875281,82.9889811758893,67.8519271760528,104.06372273516,58.6522390479888,90.4253514544599,90.9918902668421,32.0150698566796,68.0545663422748,76.5037644198079,36.4837604194345,85.5703708292331,100.421430862168,48.6672325516019,51.5377552692218,48.0402444525543,64.6777105879914,63.8855271654129,107.204770257506,42.3494550616392,51.7935903092382,46.0030786882227,60.8589478571668,57.3646564069889,42.2709670794898,48.3934345150358,84.3102641934976,62.375109066165
"Zo_IVT_NP_6.NP_Sim_3",42.1168912825058,88.2277244703845,56.3352433875281,85.4153691539499,68.2223316943995,104.06372273516,58.6522390479888,87.8720167346667,91.8481981878369,32.0150698566796,68.0545663422748,74.4031348460837,36.4837604194345,88.4709900398631,108.174789433508,48.6672325516019,51.5377552692218,48.0402444525543,67.6163489331478,63.8855271654129,105.538089779758,42.3494550616392,51.7935903092382,60.7941479465495,60.8589478571668,55.789545761795,42.2709670794898,48.3934345150358,82.494051794413,67.1909793675969
"Zo_IVT_NP_28.NP_Sim_3",42.1168912825058,90.3046156529063,56.3352433875281,88.0626397326529,68.4394463801509,104.06372273516,58.6522390479888,89.7320793900714,94.3308849804356,32.0150698566796,68.0545663422748,75.2434946916514,36.4837604194345,92.8115256116241,106.187484133125,48.6672325516019,51.5377552692218,48.0402444525543,68.3762120166377,63.8855271654129,108.022469031286,42.3494550616392,51.7935903092382,46.0030786882227,60.8589478571668,56.4196710133407,42.2709670794898,48.3934345150358,85.744199210122,65.9565975847952
"SW_IVT_NP_2.NP_Sim_3",43.7533301745876,90.2459166660694,55.0847437454347,85.0985588423086,67.4471229950605,25.0980229338856,14.14570997519,85.0262373464042,89.8318073399478,10.2746621591258,64.6808576480373,68.212376682392,36.7320525997787,88.1289147430093,100.390287909261,49.0413215930376,17.2206202690601,46.9738727661705,67.5319830162444,52.7360642874573,107.952253246169,45.9927834916235,53.8060143738271,58.7512531946815,66.0604592082265,51.1475426178688,40.1754437837765,46.4447017020676,82.934586321078,62.355765136612
"SW_IVT_NP_3.NP_Sim_3",39.3088558973937,89.8221188292834,55.9115577251716,84.6714088398315,67.5614057357954,114.288622881779,64.4151819052949,86.5352190703765,89.7450788595634,10.2746621591258,66.4598784208635,68.6667833603632,39.5696576030775,86.7581171814206,102.0582512304,43.4703528475719,52.6769773114742,47.6789437539732,67.0388478840725,66.5837350850142,107.445305861822,40.1026441170091,48.3403859087806,61.4311970302192,58.1570281023234,51.4882694193347,41.2804530809286,43.9605922620193,72.2305271532159,63.3917929364669
"Zo_IVT_PR_1.PR_Sim_2",68.1824222706477,100.311841356212,61.6354251926462,96.733883111208,69.1877746352801,142.922998457146,71.760217105347,96.6641878201802,102.738021577043,32.0366397631078,73.2772496069259,38.7030507177254,40.8764172549518,73.0336187177712,119.505652069051,55.0358723166442,45.9004288332335,50.9050179791906,83.4957737359543,63.6832899577441,111.431912737591,45.2906574231571,75.7050170809125,83.7222914146222,65.5294207667922,36.1866810956459,51.3035480837692,48.1730353349521,40.3689876872664,83.6694062631313
"SW_IVT_PR_1.PR_Sim_2",50.1327136593902,96.825046527415,59.8065840722389,93.4807394982493,68.276182669395,133.258166013984,66.9076007882041,97.453821197564,99.8726145283523,38.5127694924714,77.1073230281921,55.1679816819883,44.9744787761122,78.7997399106808,114.564223129936,58.7636640566133,63.6415273325278,49.3945685935582,82.3619669749141,72.5719419732896,107.558589191304,50.3743237311273,55.6638766635677,78.1045029491251,75.3760945359564,51.5811059540651,53.9850946345246,49.3046490393789,66.2663462234113,80.2097671726862
"SW_IVT_PR_2.PR_Sim_2",49.3604027055279,97.9476594551407,71.6889905446673,93.0607974231906,68.862314378319,133.024336083357,66.7901971039221,94.0714952346756,98.1355242785139,36.9275965214132,83.1520614073342,57.6287836063218,38.4291461024862,77.1622491874375,110.261560722614,62.4324391463675,46.3496673266102,59.2083098507077,81.7863397363055,73.9954648948696,108.805649399841,51.5645987657938,54.806356323181,70.8317097328959,64.5287255308417,53.8819130693715,58.2171929699787,56.4790169176801,54.7158362872765,77.1973472348969
"SW_IVT_PR_3.PR_Sim_2",46.3858972171659,96.646854359023,61.4949529232127,92.6228595068477,68.4264768397404,140.523171574152,70.5552878777353,98.3187209191839,100.771289622184,39.6736873721095,71.2078308384587,53.4251577814326,42.1154476772345,81.7386316958913,112.352584802579,54.7282829303383,56.8907270655971,50.7890012018463,79.8047524866183,74.5354528671913,107.360643526163,48.7793427960573,51.5036724157385,70.3146069314565,69.9560646276676,49.9515958372723,49.8546874092348,47.3413481113542,69.2922706453664,78.6613344206368
"SW_IVT_PR_4.PR_Sim_2",46.9692083733295,98.7541327869264,68.3514000357143,92.966731998011,68.733517160252,116.255162915054,58.3705619141705,93.9599541396538,97.5030900849042,35.3789197924993,72.1931019274081,55.2381349429737,44.7409625466566,76.5811677165872,112.576841848944,60.006580244874,57.7111056036408,56.4517765042694,81.3822141992505,73.1945457573854,109.701524350572,52.2907006152673,52.1513405326846,64.6279338430495,71.1301095389149,51.64669803624,50.5445045483689,50.3294177963114,66.9780798892902,78.8183433452758
"Zo_IVT_NP_3.NP_Cont_4",41.7104011120755,93.7585527581766,58.9360615695504,86.8203172662477,61.3721856227219,107.481467368417,57.5053869944675,94.6000009995186,95.1926950986355,33.3969572460806,69.5964844496396,73.5830419280336,36.4871742028397,82.2781177853846,102.696687776378,52.6377099792867,50.3527605073622,47.5231548177906,76.6477363576108,61.5703497119264,103.143585410965,47.2752877194214,47.8984210757752,49.781205107049,62.2378342235008,60.6083641733393,41.6478931747915,43.2909128167814,83.3958261149501,61.4557001799488
"Zo_IVT_NP_6.NP_Cont_4",41.7104011120755,92.3009165995559,58.9360615695504,89.3587238243394,61.7072171509567,107.481467368417,57.5053869944675,91.928786974255,96.0885360202248,33.3969572460806,69.5964844496396,71.5626091405643,36.4871742028397,85.0671379421283,110.625714853398,52.6377099792867,50.3527605073622,47.5231548177906,80.1302340385312,61.5703497119264,101.540042958549,47.2752877194214,47.8984210757752,65.787030662586,62.2378342235008,58.9441882577735,41.6478931747915,43.2909128167814,81.5993125484139,66.2005845702329
"Zo_IVT_NP_28.NP_Cont_4",41.7104011120755,94.4736912117883,58.9360615695504,92.1282104269702,61.9035977601733,107.481467368417,57.5053869944675,93.8747227790948,98.6858405292331,33.3969572460806,69.5964844496396,72.3708861478462,36.4871742028397,89.2406748049953,108.593383007521,52.6377099792867,50.3527605073622,47.5231548177906,81.0307264146795,61.5703497119264,103.9303077099,47.2752877194214,47.8984210757752,49.781205107049,62.2378342235008,59.6099441972764,41.6478931747915,43.2909128167814,84.8142085201113,64.9843975705279
"SW_IVT_NP_2.NP_Cont_4",43.3310459532698,94.4122822802872,57.6278303546404,89.0272873928978,61.006039540058,25.922312426257,13.8691129211493,88.9516270446127,93.9790548497612,10.7181541187439,66.1463373501016,65.6081986487414,36.7354896158692,84.738223724587,102.664839214934,53.0423187773861,16.824670839206,46.4682612109236,80.0302543624172,50.8249374260038,103.862751874353,51.3423860925448,49.7594995345804,63.5763576912379,67.5571966603718,54.039701163058,39.5832578850184,41.5476510881021,82.0350689908213,61.4366413798487
"SW_IVT_NP_3.NP_Cont_4",38.9294674134248,93.9689190515167,58.4928156939445,88.5804172396574,61.1094084769439,118.042181924545,63.1556445910316,90.5302736332071,93.8883223925567,10.7181541187439,67.9656655481372,66.0452572156121,39.5733601337082,83.4201665262913,104.370593723138,47.016846981418,51.4657887011319,47.1657430429317,79.4458537821282,64.1707760146663,103.375008924942,44.7671413051657,44.7049170640571,66.4763991136053,59.4746968425882,54.3996944997277,40.671979349053,39.3254619363265,71.4471071853829,62.4573981336114
"Zo_IVT_NP_3.NP_Cont_6",41.7437281524696,89.4537211423826,56.2300703432422,82.8340479002414,60.4502108010608,103.954294268503,55.7182808346761,90.2565351163877,90.822016249633,31.1620356443481,70.2484235771662,73.5830419280336,37.9130065323064,83.5865792407319,103.65869023323,53.240049992428,42.9095213538736,46.5052661424354,68.831602229697,68.679850077556,99.6901061314294,42.4004818819084,46.8870812433428,45.794996635519,62.8208418231472,59.9915576679774,48.1715894048738,43.3571174732438,77.4031845164937,71.0820771469274
"Zo_IVT_NP_6.NP_Cont_6",41.7437281524696,88.0630109124944,56.2300703432422,85.2559060210594,60.7802092572229,103.954294268503,55.7182808346761,87.7079672524632,91.6767255175381,31.1620356443481,70.2484235771662,71.5626091405643,37.9130065323064,86.4199529324314,111.661991794595,53.240049992428,42.9095213538736,46.5052661424354,71.9589730632017,68.679850077556,98.1402538877764,42.4004818819084,46.8870812433428,60.5191626312661,62.8208418231472,58.3443179384445,48.1715894048738,43.3571174732438,75.7357644841612,76.5701968379544
"Zo_IVT_NP_28.NP_Cont_6",41.7437281524696,90.1360247181702,56.2300703432422,87.8982343737407,60.9736397030175,103.954294268503,55.7182808346761,89.5645573311954,94.1547773478595,31.1620356443481,70.2484235771662,72.3708861478462,37.9130065323064,90.6598611740381,109.610622253625,53.240049992428,42.9095213538736,46.5052661424354,72.7676379500123,68.679850077556,100.450487197924,42.4004818819084,46.8870812433428,45.794996635519,62.8208418231472,59.0032985326619,48.1715894048738,43.3571174732438,78.7196450653744,75.1635071755636
"SW_IVT_NP_2.NP_Cont_6",43.3656679055958,90.077435317283,54.9819052762092,84.9396871669664,60.0895652145229,25.0716310454002,13.4380997860736,84.867500689062,89.6640990975842,10.0008961364021,66.7659575191679,65.6081986487414,38.1710255234161,86.0858080218778,103.626543333105,53.6492887804881,14.3376165551291,45.4729670846941,71.8691887900534,56.6936699068798,100.385193283729,46.0482001550372,48.7088644031715,58.4855083421139,68.1900329336002,53.4897434191094,45.7835511184626,41.6111897798999,76.1402084220319,71.0600329899969
"SW_IVT_NP_3.NP_Cont_6",38.9605724591308,89.6544286745342,55.807175665503,84.513334616731,60.1913812727525,114.168442395922,61.1929442707104,86.3736652742036,89.5775325317982,10.0008961364021,68.602328118806,66.0452572156121,41.1197932981564,84.7467898793318,105.348276351067,47.5548667440519,43.8580196401004,46.1555096968463,71.3443823156967,71.5805464264565,99.9137810655299,40.1509637567943,43.7610057133897,61.153330201681,60.0318209886724,53.8460731322022,47.0428091347478,39.3856022412617,66.3130743859675,72.240680352353
"Zo_IVT_NP_3.NP_Sim2_3",41.1716785671108,90.7852671706161,57.0670721568801,84.0670580654474,67.0614056606903,105.520745898466,57.0289970820426,91.6000312764306,92.1739297694838,31.3879069655787,72.0531237222794,76.0430497841666,37.0292327509867,83.5787226096307,106.321708757776,53.4116140325489,48.3430953635398,47.9545785122341,74.6700296331992,63.1299139640601,102.601855031947,44.495212966914,50.6606853737,47.1581190784926,64.4347254746406,57.7176662779137,48.454773179982,47.4544558757505,79.8719545599582,71.4999435947172
"Zo_IVT_NP_6.NP_Sim2_3",41.1716785671108,89.3738557931469,57.0670721568801,86.5249662859207,67.4274947122061,105.520745898466,57.0289970820426,89.0135271995286,93.0413616465374,31.3879069655787,72.0531237222794,73.9550704479309,37.0292327509867,86.4118299814009,114.530617203306,53.4116140325489,48.3430953635398,47.9545785122341,78.0626700083646,63.1299139640601,101.006734699599,44.495212966914,50.6606853737,62.3205609252592,64.4347254746406,56.1328627374707,48.454773179982,47.4544558757505,78.1513522632084,77.0203260047358
"Zo_IVT_NP_28.NP_Sim2_3",41.1716785671108,91.4777270440377,57.0670721568801,89.2066265051624,67.6420798628724,105.520745898466,57.0289970820426,90.8977531900352,95.5563000370855,31.3879069655787,72.0531237222794,74.7903695480178,37.0292327509867,90.6513396973681,112.426547449011,53.4116140325489,48.3430953635398,47.9545785122341,78.9399273887751,63.1299139640601,103.384445310772,44.495212966914,50.6606853737,47.1581190784926,64.4347254746406,56.7668656455326,48.454773179982,47.4544558757505,81.2304035410562,75.6053669102187
"SW_IVT_NP_2.NP_Sim2_3",42.7713915090653,91.4182655219793,55.8003277706599,86.2040404173644,66.6613177262057,25.4494268603136,13.7542175029069,86.1307794216342,90.9987766660945,10.0733854836836,68.481192211817,67.801593755463,37.2812371724201,86.0777164784408,106.288735995484,53.822171577069,16.1531693326125,46.8901083926363,77.9652700624182,52.1123226024303,103.317244291748,48.3231411932538,52.6290907645195,60.2263733899784,69.9418524914493,51.4622936954235,46.0526964591865,45.5435343589507,78.5686959168248,71.4777698479671
"SW_IVT_NP_3.NP_Sim2_3",38.4266628083401,90.9889622958366,56.6378825623804,85.7713414788777,66.7742689945838,115.888807523115,62.632446442678,87.6593637277846,90.9109215304718,10.0733854836836,70.3647396464486,68.2532639431626,40.1612674904173,84.7388241954727,108.054700779358,47.7081104969631,49.4117006906668,47.5939220893938,77.3959485048415,65.796208528407,102.832063064152,42.1345608326137,47.283014495544,62.973604969336,61.5740539745936,51.8051172570156,47.319357208977,43.1076241369415,68.4281260153901,72.6653578195345
"Zo_IVT_PR_1.PR_Sim2_2",68.3417041050816,97.6178737375621,59.9801486332109,94.1360048826298,69.7403115238009,142.981588234214,73.4705167962076,94.0681813233404,99.9788966363506,31.3879069655787,74.7232028594354,45.3597996744845,46.1970827995601,75.345471843145,121.863813534301,53.6402222678447,52.1145384962594,51.9558435112142,95.5124748004078,69.8746020717877,109.381629615306,48.7295129910346,82.1963290821987,77.4677373755276,66.8224889373509,35.413596796888,53.7253989991424,50.1078587473435,40.9261388433373,87.6191297367639
"SW_IVT_PR_1.PR_Sim2_2",50.2498293371688,94.224720020668,58.2004227387971,90.9702274612756,68.8214395407294,133.312793794841,68.502245475194,94.8366083633614,97.1904427538965,37.7328969191245,78.6288537232302,64.6566239904844,50.828567164492,81.2941175437423,116.824877179379,57.2734812511807,72.2574692751105,50.4142141193219,94.2154907155026,79.6274119996817,105.579572995153,54.199174892424,60.4367649681585,72.2696311827439,76.8634635302947,50.4791385473207,56.5335314530397,51.2849226226778,67.1809188575577,83.9961738697797
"SW_IVT_PR_2.PR_Sim2_2",49.4757141777446,95.3171841361031,69.7637161550242,90.561563320473,69.412252125609,133.078868008099,68.3820436460202,91.5451179040043,95.5000036752506,36.1798232476085,84.7928707211357,67.5406726702757,43.4312633942469,79.6047926362868,112.437311903354,60.8492201825619,52.6245959696251,60.4305391351472,93.5570192784224,81.1893303263176,106.803688012899,55.4798258271801,59.5057167125617,65.5401589556739,65.8020473471232,52.7307917252816,60.9654115114056,58.7474420538868,55.470994966979,80.8415487189727
