"Sample","ENSBTAG00000012817-ENSBTAG00000007909","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000021697-ENSBTAG00000002804","ENSBTAG00000012817-ENSBTAG00000022799","ENSBTAG00000015978-ENSBTAG00000011628","ENSBTAG00000021697-ENSBTAG00000005990","ENSBTAG00000012817-ENSBTAG00000005397","ENSBTAG00000007273-ENSBTAG00000034385","ENSBTAG00000020645-ENSBTAG00000011628","ENSBTAG00000015991-ENSBTAG00000011628","ENSBTAG00000015991-ENSBTAG00000010444","ENSBTAG00000000073-ENSBTAG00000014611","ENSBTAG00000015089-ENSBTAG00000023144","ENSBTAG00000021697-ENSBTAG00000007173","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000018103-ENSBTAG00000006240","ENSBTAG00000003658-ENSBTAG00000018517","ENSBTAG00000015801-ENSBTAG00000015510","ENSBTAG00000046421-ENSBTAG00000006240","ENSBTAG00000014113-ENSBTAG00000019428"
"Zo_PR_3.PR_Hols_2",113.532817588169,77.9492219623281,64.4098072375424,89.9187272672094,68.7846971483207,53.255880576739,101.451751022911,38.5021115880966,66.9334025728534,69.5140259366809,89.0295132726745,100.697272742643,79.0033697485254,62.5071918743228,50.5402850544994,85.0985179164029,60.8576087597098,31.0872925589954,14.4899754913364,41.2004590538306
"SW_PR_1.PR_Hols_2",102.643381292429,19.3249757517644,15.9683179858149,81.2942231531466,68.1915023662801,13.2030644421535,91.7210634268126,10.5565866940976,67.4027443673422,68.7191937341065,88.011538508947,100.937962896386,81.302488336948,15.4966263533196,15.4818309431243,85.3898828108174,54.9243661163605,11.1061554796052,14.4899754913364,10.5918038721414
"SW_PR_2.PR_Hols_2",112.269875499667,81.1561935692845,67.0597428984802,88.9184689487532,64.7201410113959,55.446923573879,100.323199040841,34.2082095088019,62.5044898182851,70.4725981310348,90.2571966754137,98.180879156718,76.2228183112514,65.078850507021,47.5189572900676,82.6950754648683,62.2628127380027,34.1292846263356,14.4899754913364,27.2141189178884
"SW_PR_4.PR_Hols_2",86.8398695983806,69.342564314617,57.2980857078971,68.7777394784792,66.9521882684932,47.3757047351778,77.5992089028802,10.5565866940976,66.757587286458,69.0145596906553,88.3898260127207,100.250486591573,79.0187216903275,55.6055450401558,15.4818309431243,85.065989038936,53.328400555598,11.1061554796052,14.4899754913364,10.5918038721414
"SW_PR_5.PR_Hols_2",105.940204523811,47.2986388472452,39.0830868359601,83.9053285171139,67.9918997265446,32.3150199383461,94.6670705526985,45.4744355103298,67.807832869227,69.1012711486428,88.50088099473,102.333150256009,83.6025213948701,37.9286029980889,45.3828341284043,86.1372661560123,50.3718773055341,11.1061554796052,14.4899754913364,10.5918038721414
"SW_PR_7.PR_Hols_2",109.723730065179,85.5963561901228,70.7286700707072,86.9019052646131,63.8581700401909,58.4804980512605,98.047989826666,10.5565866940976,66.6925257857531,69.412357987102,88.8993028878712,98.3017057075072,78.4334121670482,68.6394004382066,15.4818309431243,82.7726031561533,61.0380566849265,11.1061554796052,14.4899754913364,10.5918038721414
"Zo_PR_2.PR_Hols_4",104.353417740764,78.5671083582811,65.083654228705,75.5627569870255,60.647556652412,55.5368752153015,90.9338266831732,10.9260235263109,57.4752429852706,60.813777667105,86.6979965027289,93.5489140382291,78.5035244352188,65.2402653166463,14.8249194330988,82.999168022458,73.8361096901932,40.8596627787144,14.31365004058,11.6956351640389
"Zo_PR_3.PR_Hols_4",113.373699696616,77.1314345284084,63.8943664837298,82.0943818071894,61.6676773459819,54.5220378360777,98.7941227210518,39.849526102921,60.007932645702,62.3215438928208,88.8475145228,96.2644357157528,79.9341894494301,64.0481157832571,48.3958038820696,84.0629720288836,65.4773810253413,30.5525983379595,14.31365004058,45.494189988915
"SW_PR_1.PR_Hols_4",102.499525103883,19.1222319406942,15.8405312059326,74.2203453839032,61.1358592826804,13.5169669766324,89.3183400476503,10.9260235263109,60.4287125509345,61.6089514435605,87.8316207558969,96.4945303469314,82.2603963112217,15.8786483469434,14.8249194330988,84.3507913654486,59.0937389928666,10.9151321815293,14.31365004058,11.6956351640389
"SW_PR_2.PR_Hols_4",112.11252763978,80.304760885097,66.5230959822336,81.1811617161494,58.0236729845753,56.7651728269337,97.6951342670376,35.4053552267153,56.0372709423686,63.1809344730654,90.0726882314353,93.8588173510243,77.1208774847832,66.6831708052974,45.5026744548569,81.6887765608161,66.9892556812829,33.542268847359,14.31365004058,30.050254896765
