"dataset","feature","mean_importance","sd_importance"
"vitro","`ENSBTAG00000017664-ENSBTAG00000015910`",9.15575644396048,11.6458047729809
"vitro","`ENSBTAG00000038735-ENSBTAG00000016948`",9.15341374162285,10.5581281565198
"vitro","`ENSBTAG00000001321-ENSBTAG00000013205`",8.96902924304642,5.31206649552986
"vitro","`ENSBTAG00000012817-ENSBTAG00000005397`",8.96141514926801,11.9742255761862
"vitro","`ENSBTAG00000017060-ENSBTAG00000007103`",8.95138264886726,16.2449378396157
"vitro","`ENSBTAG00000017280-ENSBTAG00000047793`",8.94054277224698,18.8476620741085
"vitro","`ENSBTAG00000011851-ENSBTAG00000011425`",8.93118255693112,14.179547682598
"vitro","`ENSBTAG00000015362-ENSBTAG00000018114`",8.91876226858387,7.042694418365
"vitro","`ENSBTAG00000023652-ENSBTAG00000005828`",8.90474189342322,12.7476620807411
"vitro","`ENSBTAG00000015991-ENSBTAG00000010444`",8.89394321921008,16.7308080053681
"vitro","`ENSBTAG00000001764-ENSBTAG00000021190`",8.80744195766689,13.4536449405941
"vitro","`ENSBTAG00000019770-ENSBTAG00000012314`",8.78715681204478,13.8804577144398
"vitro","`ENSBTAG00000010726-ENSBTAG00000012314`",8.77152772447596,11.0535105672563
"vitro","`ENSBTAG00000004630-ENSBTAG00000003585`",8.76572430691168,14.3022022856777
"vitro","`ENSBTAG00000021466-ENSBTAG00000019289`",8.69398989416296,14.2479612987314
"vitro","`ENSBTAG00000020556-ENSBTAG00000018517`",8.67418709780673,17.1886154719869
"vitro","`ENSBTAG00000000016-ENSBTAG00000024928`",8.67143952341473,14.0571087463933
"vitro","`ENSBTAG00000032436-ENSBTAG00000012314`",8.63850228943884,13.6256188479681
"vitro","`ENSBTAG00000010663-ENSBTAG00000013745`",8.60356807207703,12.4585097134519
"vitro","`ENSBTAG00000007319-ENSBTAG00000022799`",8.5681403228512,10.7111729381544
"vitro","`ENSBTAG00000046421-ENSBTAG00000006240`",8.47118097683981,16.9746801857364
"vitro","`ENSBTAG00000020221-ENSBTAG00000005092`",8.46533926517385,10.0145634319015
"vitro","`ENSBTAG00000008300-ENSBTAG00000014357`",8.44359242119909,17.8585495566966
"vitro","`ENSBTAG00000045520-ENSBTAG00000039292`",8.44279686065529,14.2485084865858
"vitro","`ENSBTAG00000038735-ENSBTAG00000019903`",8.43087949890515,17.5251143791782
"vitro","`ENSBTAG00000032436-ENSBTAG00000022799`",8.39225845579851,9.79198317092061
"vitro","`ENSBTAG00000037899-ENSBTAG00000022799`",8.37425073853284,12.0390319483047
"vitro","`ENSBTAG00000005691-ENSBTAG00000015127`",8.34884086333859,16.1704825772903
"vitro","`ENSBTAG00000006354-ENSBTAG00000017060`",8.32260147923181,11.863434566369
"vitro","`ENSBTAG00000009972-ENSBTAG00000011909`",8.2707663911854,18.6796716664614
"vitro","`ENSBTAG00000021807-ENSBTAG00000016247`",8.24981676817387,8.92143006527552
"vitro","`ENSBTAG00000012529-ENSBTAG00000012899`",8.10167930471004,10.8305585411997
"vitro","`ENSBTAG00000007244-ENSBTAG00000015910`",8.01573371127556,19.4788767685452
"vitro","`ENSBTAG00000002317-ENSBTAG00000026676`",7.97393509311787,11.948958415041
"vitro","`ENSBTAG00000014737-ENSBTAG00000001462`",7.9015456175974,5.95047937860773
"vitro","`ENSBTAG00000021466-ENSBTAG00000015910`",7.85553582995183,16.8023002587745
"vitro","`ENSBTAG00000004086-ENSBTAG00000019712`",7.85501680698682,10.2289170774413
"vitro","`ENSBTAG00000012164-ENSBTAG00000010498`",7.83885732932938,10.649416214046
"vitro","`ENSBTAG00000014906-ENSBTAG00000008008`",7.83155731938629,12.1018410069621
"vitro","`ENSBTAG00000004362-ENSBTAG00000015996`",7.81203685083559,12.390231845471
"vitro","`ENSBTAG00000016515-ENSBTAG00000000815`",7.77120840221099,11.790343846525
"vitro","`ENSBTAG00000012228-ENSBTAG00000001814`",7.76333341425609,12.5556885458373
"vitro","`ENSBTAG00000011010-ENSBTAG00000009757`",7.75241134233277,7.84896604673724
"vitro","`ENSBTAG00000003832-ENSBTAG00000022799`",7.7431294553232,7.71598800694535
"vitro","`ENSBTAG00000013718-ENSBTAG00000005072`",7.72760309575594,12.9500131849976
"vitro","`ENSBTAG00000000277-ENSBTAG00000027676`",7.70521555155791,17.7516527812222
"vitro","`ENSBTAG00000005198-ENSBTAG00000011578`",7.69880418102789,16.2344770902707
"vitro","`ENSBTAG00000011741-ENSBTAG00000015910`",7.6493470589787,11.2736391874511
"vitro","`ENSBTAG00000003300-ENSBTAG00000019929`",7.64475789780342,11.8224077047962
"vitro","`ENSBTAG00000014575-ENSBTAG00000019929`",7.64225801053594,12.3040305620025
"vitro","`ENSBTAG00000005198-ENSBTAG00000019866`",7.57487324953707,10.9786864402697
"vitro","`ENSBTAG00000007273-ENSBTAG00000012314`",7.51427901216113,12.7138589850852
"vitro","`ENSBTAG00000013103-ENSBTAG00000015910`",7.45329852848983,12.5177068056932
"vitro","`ENSBTAG00000010562-ENSBTAG00000020755`",7.43295661220197,10.8096906942174
"vitro","`ENSBTAG00000010673-ENSBTAG00000006359`",7.41038711128698,16.2042188308384
"vitro","`ENSBTAG00000005691-ENSBTAG00000024269`",7.40381077576651,19.7291248846644
"vitro","`ENSBTAG00000019694-ENSBTAG00000013745`",7.40248174038091,10.4325895684514
"vitro","`ENSBTAG00000038221-ENSBTAG00000000815`",7.39650346784295,13.9290445319781
"vitro","`ENSBTAG00000013363-ENSBTAG00000009851`",7.36956335083316,11.9830843633589
"vitro","`ENSBTAG00000025775-ENSBTAG00000020704`",7.36198718688893,7.5368095042
"vitro","`ENSBTAG00000004594-ENSBTAG00000019569`",7.33128898580565,7.82644558382419
"vitro","`ENSBTAG00000005260-ENSBTAG00000011578`",7.33028490716938,14.4908837398595
"vitro","`ENSBTAG00000013155-ENSBTAG00000010682`",7.23969833078009,12.0000459867412
"vitro","`ENSBTAG00000013760-ENSBTAG00000019929`",7.18960948557884,10.843305897399
"vitro","`ENSBTAG00000013898-ENSBTAG00000039292`",7.1602540803163,14.1332565858107
"vitro","`ENSBTAG00000009478-ENSBTAG00000006420`",7.15593344616804,9.82566662709588
"vitro","`ENSBTAG00000014583-ENSBTAG00000014600`",7.10172741770322,8.27998728133529
"vitro","`ENSBTAG00000022635-ENSBTAG00000009757`",7.09542862131028,5.97686947856393
"vitro","`ENSBTAG00000022120-ENSBTAG00000013745`",7.09501571912331,11.0717135559096
"vitro","`ENSBTAG00000010663-ENSBTAG00000015910`",7.08921323623579,7.9566045528682
"vitro","`ENSBTAG00000020645-ENSBTAG00000013674`",7.08094297672916,12.2942209970808
"vitro","`ENSBTAG00000037899-ENSBTAG00000007909`",7.0314917268457,8.62885091462608
"vitro","`ENSBTAG00000003837-ENSBTAG00000011761`",7.00908981432027,11.3208961880819
"vitro","`ENSBTAG00000017312-ENSBTAG00000039292`",7.00084800005029,12.4024856042602
"vitro","`ENSBTAG00000012066-ENSBTAG00000013569`",6.98942914634862,14.4567467600632
"vitro","`ENSBTAG00000009972-ENSBTAG00000024269`",6.98128648460002,9.42216159965628
"vitro","`ENSBTAG00000005339-ENSBTAG00000015910`",6.96466489734552,6.60951496577893
"vitro","`ENSBTAG00000017473-ENSBTAG00000017266`",6.96128377335746,8.19702447404952
"vitro","`ENSBTAG00000011563-ENSBTAG00000010497`",6.87579861228977,15.4841302473623
"vitro","`ENSBTAG00000017246-ENSBTAG00000019832`",6.87231063400681,11.0423278082178
"vitro","`ENSBTAG00000025644-ENSBTAG00000014600`",6.86769501555835,9.84542058836578
"vitro","`ENSBTAG00000005691-ENSBTAG00000011154`",6.84091059690955,14.3231439786817
"vitro","`ENSBTAG00000005339-ENSBTAG00000019929`",6.82854447409966,7.64678812093982
"vitro","`ENSBTAG00000012398-ENSBTAG00000014357`",6.81036564830366,7.45477980765164
"vitro","`ENSBTAG00000020221-ENSBTAG00000005903`",6.7841523569528,7.88098110548943
"vitro","`ENSBTAG00000021499-ENSBTAG00000008849`",6.75657969655666,8.41165491651829
"vitro","`ENSBTAG00000034077-ENSBTAG00000018999`",6.74706769658905,9.80469367124365
"vitro","`ENSBTAG00000016648-ENSBTAG00000015910`",6.72795568447458,19.1707117408771
"vitro","`ENSBTAG00000015362-ENSBTAG00000000231`",6.68706429565298,5.44621092113491
"vitro","`ENSBTAG00000008121-ENSBTAG00000015127`",6.6870267735691,10.2504546180711
"vitro","`ENSBTAG00000009972-ENSBTAG00000018114`",6.67479053686372,8.8349638446821
"vitro","`ENSBTAG00000012004-ENSBTAG00000019929`",6.66800277979515,12.6685296576319
"vitro","`ENSBTAG00000022635-ENSBTAG00000015910`",6.66649485283236,8.42025433192162
"vitro","`ENSBTAG00000021466-ENSBTAG00000010682`",6.66485903780376,9.27817177458429
"vitro","`ENSBTAG00000019964-ENSBTAG00000003166`",6.66144678001524,10.3264226221521
