"feature","shap_importance","dataset","seed"
"ENSBTAG00000013472-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000013472-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000010682",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000008373",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000008165",0,"vivo",893
"ENSBTAG00000013155-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000021466-ENSBTAG00000010682",0,"vivo",893
"ENSBTAG00000021466-ENSBTAG00000004885",0,"vivo",893
"ENSBTAG00000021466-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000021466-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000012849-ENSBTAG00000003585",0,"vivo",893
"ENSBTAG00000012849-ENSBTAG00000019289",0.000379783163265306,"vivo",893
"ENSBTAG00000012849-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000012849-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000025210-ENSBTAG00000013755",0,"vivo",893
"ENSBTAG00000021316-ENSBTAG00000003585",0,"vivo",893
"ENSBTAG00000021316-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000021316-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000021316-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000014575-ENSBTAG00000003585",0,"vivo",893
"ENSBTAG00000014575-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000014575-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000014575-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000013760-ENSBTAG00000003585",0,"vivo",893
"ENSBTAG00000013760-ENSBTAG00000019289",0.0042583871233178,"vivo",893
"ENSBTAG00000013760-ENSBTAG00000019929",0,"vivo",893
"ENSBTAG00000013760-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000010179-ENSBTAG00000026676",0,"vivo",893
"ENSBTAG00000011802-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000011802-ENSBTAG00000017266",1.21512030738221e-05,"vivo",893
"ENSBTAG00000011802-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000019269-ENSBTAG00000019289",0,"vivo",893
"ENSBTAG00000019269-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000004630-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000012164-ENSBTAG00000010498",0,"vivo",893
"ENSBTAG00000000283-ENSBTAG00000012771",1.33928571428572e-05,"vivo",893
"ENSBTAG00000001725-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000001725-ENSBTAG00000001338",0,"vivo",893
"ENSBTAG00000001725-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000001725-ENSBTAG00000015127",0.000440210459183673,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000018424",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000039292",0.000414923469387755,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000034883",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000003255",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000014798",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000001060",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000015910",0,"vivo",893
"ENSBTAG00000005077-ENSBTAG00000015127",0.000219793029391244,"vivo",893
"ENSBTAG00000031998-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000031998-ENSBTAG00000015708",0,"vivo",893
"ENSBTAG00000037778-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000009812-ENSBTAG00000003220",0,"vivo",893
"ENSBTAG00000009812-ENSBTAG00000039292",0,"vivo",893
"ENSBTAG00000019716-ENSBTAG00000003220",0,"vivo",893
"ENSBTAG00000019716-ENSBTAG00000039292",0.000342680822328932,"vivo",893
"ENSBTAG00000003505-ENSBTAG00000011628",0,"vivo",893
"ENSBTAG00000003505-ENSBTAG00000006161",0,"vivo",893
"ENSBTAG00000014218-ENSBTAG00000005903",0,"vivo",893
