"Sample","ENSBTAG00000015043-ENSBTAG00000022799","ENSBTAG00000009212-ENSBTAG00000012314","ENSBTAG00000017745-ENSBTAG00000015361","ENSBTAG00000031998-ENSBTAG00000015708","ENSBTAG00000017280-ENSBTAG00000037735","ENSBTAG00000012817-ENSBTAG00000022799","ENSBTAG00000007338-ENSBTAG00000017593","ENSBTAG00000000310-ENSBTAG00000022799","ENSBTAG00000007338-ENSBTAG00000004917","ENSBTAG00000012529-ENSBTAG00000012899","ENSBTAG00000017549-ENSBTAG00000002699","ENSBTAG00000001292-ENSBTAG00000032007","ENSBTAG00000014737-ENSBTAG00000015910","ENSBTAG00000014737-ENSBTAG00000000782","ENSBTAG00000011409-ENSBTAG00000001941","ENSBTAG00000025644-ENSBTAG00000010986","ENSBTAG00000017280-ENSBTAG00000039292","ENSBTAG00000001321-ENSBTAG00000013205","ENSBTAG00000007273-ENSBTAG00000012314","ENSBTAG00000017745-ENSBTAG00000010423","ENSBTAG00000010303-ENSBTAG00000007626","ENSBTAG00000014737-ENSBTAG00000000802","ENSBTAG00000010963-ENSBTAG00000000973","ENSBTAG00000015978-ENSBTAG00000039292","ENSBTAG00000017280-ENSBTAG00000005397","ENSBTAG00000001292-ENSBTAG00000034385","ENSBTAG00000010303-ENSBTAG00000017060","ENSBTAG00000017280-ENSBTAG00000047793","ENSBTAG00000010726-ENSBTAG00000025101","ENSBTAG00000014737-ENSBTAG00000037649","ENSBTAG00000015043-ENSBTAG00000007909","ENSBTAG00000022635-ENSBTAG00000012897","ENSBTAG00000010161-ENSBTAG00000015133","ENSBTAG00000005850-ENSBTAG00000022799","ENSBTAG00000010303-ENSBTAG00000020892","ENSBTAG00000006505-ENSBTAG00000006240","ENSBTAG00000017745-ENSBTAG00000016933","ENSBTAG00000005250-ENSBTAG00000008008","ENSBTAG00000007273-ENSBTAG00000034385","ENSBTAG00000022635-ENSBTAG00000015910","ENSBTAG00000022635-ENSBTAG00000009757","ENSBTAG00000025775-ENSBTAG00000016948","ENSBTAG00000045582-ENSBTAG00000012314","ENSBTAG00000010303-ENSBTAG00000007103","ENSBTAG00000014737-ENSBTAG00000011971","ENSBTAG00000014737-ENSBTAG00000001462","ENSBTAG00000007273-ENSBTAG00000011738","ENSBTAG00000021457-ENSBTAG00000011986","ENSBTAG00000008300-ENSBTAG00000001462","ENSBTAG00000008300-ENSBTAG00000015910","ENSBTAG00000018103-ENSBTAG00000011154","ENSBTAG00000017745-ENSBTAG00000018474","ENSBTAG00000010303-ENSBTAG00000011628","ENSBTAG00000000476-ENSBTAG00000003781","ENSBTAG00000031998-ENSBTAG00000039292","ENSBTAG00000017246-ENSBTAG00000010444","ENSBTAG00000006354-ENSBTAG00000025101","ENSBTAG00000025775-ENSBTAG00000019903","ENSBTAG00000025775-ENSBTAG00000020704","ENSBTAG00000003658-ENSBTAG00000018517"
"SW_IVT_NP_4.NP_Sim_2",59.2845316915931,24.9634363945927,66.1402659958393,13.1769475156415,82.6451502620258,55.8678562955614,30.3617257053656,17.8154212515202,23.7995852864058,51.1746643601357,45.3549222189912,50.7108688289035,25.6413825434868,15.4597415941713,49.5503522978769,76.8305021679664,48.5760251375688,43.2747103717285,15.5079193133362,98.4731450983815,9.9539635018888,9.13949851790325,22.9768579472938,60.9521675992604,99.7340481372446,34.8969246197996,14.2411146178315,69.3974950072408,53.5857526810958,21.0879677119679,80.3422578970268,59.3093953224816,22.6033769205339,54.981756430985,3.98276934679902,46.1074752769381,101.021692224085,56.1769084217983,10.3077237879928,120.157811788318,132.710799923452,48.5553093217998,88.3589269347984,11.2730965989742,11.7739696212977,8.37664518658439,6.85384806395589,75.7576178069457,52.9539180655981,162.0949246449,105.076853300888,100.630789429685,11.6077889844012,3.99491001817991,10.2455370212127,95.6074102946351,36.9852227945043,80.7305118164101,55.8486204978961,43.255031630242
"SW_IVT_NP_5.NP_Sim_2",56.6940176745427,36.3592098513147,66.1402659958393,37.2416102461453,72.3110064995456,62.9154831057284,26.872817474737,60.4480502390389,21.0647417601495,36.7221121564567,43.132976558971,43.3251670476786,79.9062780172917,48.1772153979712,49.686188060011,76.7205922549682,42.5019648256216,45.5446832789413,15.5079193133362,98.4731450983815,30.5923422814025,28.4814326322551,22.484939716274,57.8615073006018,87.2630684343015,29.8144189503873,43.7683996706151,60.7198691830144,52.4504197808943,65.7164647013233,76.8315993946296,58.0434308200119,24.4789114852875,64.4108609161178,12.2405756322126,45.5686551841883,101.021692224085,49.8505127607884,10.3077237879928,117.59303223541,129.878075683323,44.8061776019103,81.9340734694201,34.6465435262741,36.691238794592,26.1041516773221,6.85384806395589,69.1438733185418,53.144079725756,162.677020193249,103.758523502385,100.630789429685,35.6751814162983,3.99491001817991,28.956652976991,94.4426982037558,42.2248692476734,74.4970158951324,51.5363457426671,47.1536396532266
"SW_IVT_NP_6.NP_Sim_2",60.8036764133751,51.4675472347142,68.27906340634,43.1797608701141,76.006354970778,49.4015247749763,26.7601629590446,58.1980057839352,20.9764354899415,55.728264457502,52.7127134816452,36.8696694526018,68.1143980780774,41.0676371035648,50.3376752987122,74.6441311685828,44.6739657193406,32.6849314392569,15.5079193133362,101.657500416117,33.6631157953375,24.2783882353719,16.4757537746847,57.8006625927294,91.7225202127216,25.3720376983767,48.16174886956,63.822869495426,56.2771212764965,56.0185951344299,82.4009992505934,51.3634038846242,23.142023864197,54.0952549748321,13.4692502822595,44.0747456352598,104.288460666578,56.954618910247,10.3077237879928,104.059638160509,114.93083649322,49.054959749166,83.9042164658121,38.1242663900954,31.2766619500387,22.2519259181971,6.85384806395589,55.0878178418897,53.5218193939548,163.833302585351,101.836183270771,103.884917132504,39.2561560664347,15.5370447123706,33.573772532426,95.8714192169091,47.2205353078587,81.5612558749687,56.4233215447919,50.6645855941511
"Zo_IVT_PR_1.PR_Cont_3",67.6889471824857,53.9524247318205,12.7550818602679,42.9021852148402,57.0916560376877,65.8920384966199,31.8837975588067,64.3033436265742,33.2065819180471,58.9263131473837,54.8500820624535,57.5532608173929,79.7621942277045,52.3389166450598,55.8946636356547,59.1873806184861,33.1722114112248,47.1567494917786,62.1313204668469,18.7171169970968,38.798480507137,26.8443970951292,26.8727799052488,58.426819579589,65.304883431799,42.1112514276071,45.454224456739,50.3361286776524,52.0795064233412,62.995924766399,84.0520347556005,40.6798073640294,24.6765034274214,65.3908466266921,12.5131338061229,48.5338883009393,20.5888114834899,56.3341377887384,44.9455803474581,82.7505068483259,93.0664737213929,54.500504399626,67.5000394906733,35.322473644124,36.0192803030837,28.6013249989575,30.3764486171109,72.402487273413,51.1545680402546,142.657747213104,98.1566054489385,20.4055621097744,38.8137108262594,11.8540858470239,31.1620356443481,93.283724450913,58.7349689123065,84.8152110256399,61.8022632681365,51.1796480018634
"Zo_IVT_PR_2.PR_Cont_3",67.6889471824857,53.9524247318205,12.7550818602679,42.9021852148402,57.0916560376877,65.8920384966199,31.8837975588067,64.3033436265742,33.2065819180471,58.9263131473837,54.8500820624535,57.5532608173929,79.7621942277045,52.3389166450598,55.8946636356547,57.1270970490286,33.1722114112248,47.1567494917786,62.1313204668469,18.7171169970968,38.798480507137,26.8443970951292,26.8727799052488,31.0164224983717,65.304883431799,42.1112514276071,45.454224456739,50.3361286776524,52.0795064233412,62.995924766399,84.0520347556005,40.6798073640294,24.6765034274214,65.3908466266921,12.5131338061229,48.5338883009393,20.5888114834899,56.3341377887384,44.9455803474581,82.7505068483259,93.0664737213929,54.500504399626,67.5000394906733,35.322473644124,36.0192803030837,28.6013249989575,30.3764486171109,72.402487273413,55.6936153299671,155.316054880458,100.071038114394,20.4055621097744,38.8137108262594,11.8540858470239,31.1620356443481,88.1134922866319,58.7349689123065,84.8152110256399,61.8022632681365,51.1796480018634
"Zo_IVT_PR_5.PR_Cont_3",73.994368966718,61.6718143913299,12.7550818602679,51.3151282077872,61.6092941200286,70.3234005459287,37.2221699191912,68.8129742391093,38.7664308904661,65.3314899312257,57.2405363453818,63.635491066053,93.6096952232927,61.4254670762255,61.8925353040029,23.1128902564365,35.7971141719345,52.8947528558259,67.1313376918437,18.7171169970968,45.4203787212428,31.5048483164128,30.3275778215445,34.4148473021162,70.4724306502503,46.5615696824595,53.2120862033678,54.3192047979468,55.8054635333401,73.9326365678619,91.8817256138172,44.1289318201596,29.81997303317,72.7099506003892,14.6488024539812,53.8604749155463,20.5888114834899,61.683044195492,48.5625753547456,89.7666855232552,100.957313707083,58.0849751982588,69.0084031956764,41.3511072938051,42.2725814401289,33.5667961752838,32.8209929335451,78.6102049336535,55.2961144172484,154.207520747612,99.6398784711468,20.4055621097744,45.4382084623445,14.7473678538971,37.2727833395354,86.4705943060952,60.8846631020893,90.3934648519177,65.8669670798607,56.1318771844615
"SW_IVT_PR_1.PR_Cont_3",71.5179261428769,58.1904906999431,60.1490738121157,51.574758842379,63.264150167576,66.9717334762035,31.4643466595028,78.3539668618081,32.7697289797282,60.2365706821869,61.2065345191749,57.0145967671295,90.8950736526972,59.644167633777,58.2951446537825,56.162937189851,36.758642326384,50.5528024169754,16.0760612689232,88.264212189441,42.7983039023257,30.5912277708692,26.0044157261736,55.7620617157479,72.3653549194316,41.717115336385,50.1402035985969,55.7782454482539,56.5332197943125,71.7886371720795,88.8066289109745,49.4578943554468,28.7414227809939,75.9112763164897,13.8031411644176,50.18712299152,97.090552235637,60.1498660526408,11.6293666061483,100.606814308149,113.148810763953,55.3659788227515,80.2210778663152,38.9639476042115,41.0467034886154,32.5933804544458,7.85970176445141,79.6611920977832,55.1933031333477,153.920804884078,97.0331897820866,96.2264041081386,42.8151043496063,13.4898788735522,37.4613662531796,94.045743395614,62.2124650831237,86.162086557221,62.7836904813167,54.3955257446712
"SW_IVT_PR_3.PR_Cont_3",74.1857550597266,64.9183868998421,65.3511814149521,53.1294135833176,76.4020465850273,76.8714841076197,40.7252639195235,78.5569987910913,42.4148600863328,71.0091647599839,65.8577021597134,66.8559963275852,93.3543363162862,61.2579038756668,65.1299734324199,57.8001112600562,44.3922110070819,53.6598121400559,82.5015251599466,95.8979112672243,43.3853154739668,31.4189058976036,32.1092081064314,53.5708373511907,87.3932741220965,48.9179871098336,50.8279149570654,67.3615641066923,57.2386719974806,73.7309549234442,92.1193772720403,12.4405003989873,32.2860031064235,70.4536285117726,13.9924618348582,55.2177814895854,105.487614200818,56.0192925407006,59.6813153173339,25.3063566464498,28.4611353515675,55.2199721977319,80.4123970940211,39.4983680376168,42.1572656048712,33.4752289464558,40.3355879293061,74.5971239467097,57.251776236953,159.661389682449,99.2060216505514,104.548728570992,43.4023463522707,15.5370447123706,38.5905909350735,94.8803965296097,44.5222215991681,85.9348669590063,62.6181224746027,54.7519267444698
"Zo_IVT_NP_20.NP_Cont_2",63.5827412501664,49.7154011444058,76.0394031003873,34.4118024881088,92.743679444248,61.8948382057363,31.9078025564858,60.4025181290884,29.5231493151441,58.2621863864535,53.3207094984223,52.1518808659025,80.6681362351845,49.8266906381053,57.5865824973576,64.4828665688621,51.2434736122874,47.9517037112554,57.2519870236553,107.092640002186,33.4988427394915,24.9896146337851,26.8733556925899,58.4425939598386,104.429451188847,35.9184007462446,38.3254618493419,73.1151996835797,37.4627083358542,63.8147247386074,87.9576545591751,41.8005969711815,24.6765034274214,61.4240500740139,12.5131338061229,49.3947907004133,112.550721621052,49.9354966567082,38.3359152711902,83.6903902231506,92.5474841692846,54.772055788295,85.8547078314072,33.204835196855,35.7560300766376,27.490170374175,29.4154320894593,76.4201038602616,54.6249349860297,160.29335712778,112.258258187756,108.369165712812,38.2498433024351,11.8540858470239,31.1620356443481,92.9198025085393,42.250227788085,79.6367503269515,53.9987566348568,48.3666624351995
"SW_IVT_NP_2.NP_Cont_2",63.5271900115909,46.3672251016447,66.1656637471635,11.043850487745,75.2578336062576,59.1631433706577,30.7302131917139,62.1362987392096,28.4335679631678,53.8418472697794,47.5559942686538,51.7303107013171,66.589730212811,41.1308112699579,57.4768741476075,60.3622824330391,41.5820553338997,50.412568216078,14.8691978125401,93.1866285013563,27.9147355596002,20.6283642370811,24.9303668508637,56.2666489012293,84.740375929203,35.6280540537988,31.9367788625932,59.3300973699551,28.0231136766426,52.6776184782515,87.8808073431401,53.6429245252165,7.99280690546165,65.3175437979356,10.4272503959675,49.0935222969399,97.9359765810841,50.3193344280078,9.95641089725989,107.40031510367,118.76667004814,47.9662076922344,75.46873492163,27.6697377586597,29.5157977784784,22.6925167005668,7.63962791891909,76.9401849591245,53.9035685620359,158.176553769555,107.632078207558,94.2973969646806,31.8737655890685,3.99491001817991,10.0008961364021,90.8194892960824,48.6056854193685,69.7412731937933,47.2889968907006,51.4487423714076
"SW_IVT_NP_4.NP_Cont_2",60.0460158233348,23.8457216027021,69.064146234904,11.043850487745,85.8167227144248,56.5854547117015,30.1068495601512,18.0442526211243,27.8567918740067,52.3072122678613,46.5247631576213,48.7587173769614,25.5937871987844,15.8086423776221,52.5530583970695,64.582913307047,47.4161365201513,43.86230621072,14.8135665594134,97.2688033864278,10.6622502470807,7.92851935059043,22.9982481410122,59.4967639262531,96.6296928221418,33.5814379374306,12.1985009527176,67.6542795698268,40.0273337813638,20.2466619576684,83.0650993272459,59.9034753027021,23.6396748747614,55.6879732781599,3.98276934679902,43.1520579424071,102.226203520011,52.490884661287,9.91916022497469,119.934775746441,132.627673621123,51.7357160540209,84.402737647814,10.5686714324781,11.3444076876496,8.72187710602003,7.61104520182101,78.772805100729,55.1363410246967,161.794045244192,111.629999861827,98.4282306669777,12.1744325430502,3.99491001817991,10.0008961364021,96.410044154782,27.627116979846,75.2220131795855,51.005285456679,42.4946167540396
"SW_IVT_NP_5.NP_Cont_2",57.4222277757616,34.7312598355439,69.064146234904,31.212902304808,75.085998080928,63.7236052357151,26.6472295027133,61.2244792625691,24.6557290822776,37.534810232938,44.2455067831442,41.6573335099981,79.7579565748081,49.2644954210192,52.6971256823419,64.4905241883708,41.4871114060693,46.1631014301666,14.8135665594134,97.2688033864278,32.7691787283292,24.7076564775436,22.5058719611171,56.4799017963531,84.546889001442,28.6905241803149,37.4906655418959,59.1946294995569,39.1792660268661,63.0947023456236,79.4354627594087,58.6248301083708,25.6011971500845,65.2381905263878,12.2405756322126,42.6477753781761,102.226203520011,46.5795927391619,9.91916022497469,117.374756918377,129.796723719568,47.7410135834047,78.2655510581202,32.4815751896918,35.3525943109137,27.1799984140604,7.61104520182101,71.8958306042672,55.3343399363409,162.375060311089,110.229452066555,98.4282306669777,37.4166941006126,3.99491001817991,28.2652318059215,95.2355541883323,31.541013248608,69.4138484374671,47.0669821844187,46.324688021289
"SW_IVT_NP_6.NP_Cont_2",61.5846733010827,49.1631353766165,71.2974940284395,36.1897793536825,78.9231584476705,50.0360659634887,26.5355206825648,58.9455339609987,24.5523689034866,56.961588214515,54.0723341622707,35.4503449484731,67.9879646359559,41.9944657101507,53.3880924527612,62.7450728045662,43.6072496966521,33.1287363670416,14.8135665594134,100.414213548801,36.0584569792962,21.061513446085,16.4910917972162,56.4205099262518,88.8675343933838,24.415604486556,41.2538733965569,62.2196846635689,42.0377246727246,53.7837298748617,85.1936125094657,51.8778918472468,24.2030171870736,54.790085094772,13.4692502822595,41.2496231039759,105.531922601752,53.2175660094758,9.91916022497469,103.866483429501,114.858847058548,52.2680939339592,80.1474827227709,35.7419846041102,30.1355630838575,23.1690084643436,7.61104520182101,57.2803377917961,55.7276476258412,163.529196420363,108.187224563082,101.611133573415,41.1724769094699,15.5370447123706,32.7721047036186,96.6762694586078,35.2726617343782,75.9960729386004,51.5301469606489,49.7739122289862
"Zo_IVT_NP_20.NP_Cont_6",61.4136686956485,50.2822264903962,70.9163601603894,42.9021852148402,86.6524383346859,59.7833470655516,32.02201131123,58.341936252285,30.5116092898182,55.8473528374887,52.3469423633226,54.6296251692973,79.0223710582656,46.0873194892359,54.7068002965604,75.0151841046977,51.2434736122874,44.4793361636224,57.90474002587,113.384660221955,34.5774638545441,32.8824648437273,26.8733556925899,58.4425939598386,109.831522405474,38.2000793177777,43.9163300393693,67.608201304562,44.3420101682036,68.679850077556,81.2202996564696,40.4029163819145,24.6765034274214,59.3286194810064,12.5131338061229,53.4055860980889,111.132185221384,53.240049992428,40.7711639063491,81.9829659996573,91.907429642547,45.5479615220965,86.8335719932408,33.704138445732,36.7230556770985,27.1075534345717,29.5502039830738,70.9224508132356,53.8646477573258,157.02310399483,103.888339117225,111.934522275546,37.83556128579,11.8540858470239,31.1620356443481,92.6332904345903,50.0086649740474,79.1631904460288,61.7615274999791,45.935173059357
"SW_IVT_NP_2.NP_Cont_6",61.360012541566,46.8958765417591,61.7078494731263,13.7686864637203,70.3150319767989,57.1448417372099,30.8402069581426,60.0165703729182,29.3855478339044,51.6102266048272,46.6875049943845,54.1880261379396,65.2311881137948,38.0440445787972,54.602578227454,70.2215638142976,41.5820553338997,46.7619999918408,15.0387275357382,98.6616280039423,28.8135553615213,27.1437343772547,24.9303668508637,56.2666489012293,89.1239434044876,37.8912886575409,36.5956743440543,54.8613856457542,33.1690165178251,56.6936699068798,81.1493387611909,51.8492737213274,7.99280690546165,63.0892898913734,10.4272503959675,53.0798550760077,96.7016375593842,53.6492887804881,10.5888814115834,105.20916867539,117.945284729326,39.8882778979728,76.3291844161268,28.0858093902931,30.3140556390027,22.3766750315743,7.67463019656747,71.4051173406254,53.1533215407852,154.949486972821,99.6070847813842,97.3997909058471,31.5285425307175,3.99491001817991,10.0008961364021,90.5394533992044,57.5311794805666,69.3265567608216,54.0871839264929,48.8623106397549
"SW_IVT_NP_4.NP_Cont_6",57.9975957274145,24.1175962951859,64.4110509665391,13.7686864637203,80.180431892038,54.6550887918498,30.2146120985287,17.4286878883413,28.7894607941262,50.1391986921362,45.6751066966071,51.0752519336391,25.0716310454002,14.622242469207,49.9249920037168,75.1315719900905,47.4161365201513,40.6860676860668,14.9824620082503,102.983643151771,11.0055614575577,10.4327042505142,22.9982481410122,59.4967639262531,101.628287340483,35.7146634082532,13.9780022986026,62.5585948211423,47.3775794752307,21.7902327953215,76.7025029506039,57.9004913568522,23.6396748747614,53.7882241940629,3.98276934679902,46.6559512263235,100.937792494257,55.9645444747623,10.5492644295806,117.487905313615,131.71042618178,43.0229680122805,85.365047311791,10.7275932265862,11.6512183887401,8.60048324485154,7.64591652280365,73.1058990104587,54.3689358839993,158.493175558553,103.306923414977,101.666529456661,12.042571912261,3.99491001817991,10.0008961364021,96.1127701512372,32.7003026864996,74.7747055300664,58.3377199160081,40.3583269220426
"SW_IVT_NP_5.NP_Cont_6",55.4633160358977,35.127244941161,64.4110509665391,38.9140242286441,70.1544823053652,61.5497272230027,26.7426088975651,59.135856862497,25.4812237164743,35.9790787263428,43.4374751424074,43.6364801694333,78.1307605883986,45.5673156468505,50.0618547912425,75.0240924825012,41.4871114060693,42.8202534623565,14.9824620082503,102.983643151771,33.8243055688048,32.5114515529709,22.5058719611171,56.4799017963531,88.9204475170763,30.5130595067275,42.9597547397015,54.7361211440936,46.3737804798101,67.9049344102838,73.3508882314382,56.6646000392157,25.6011971500845,63.012643690959,12.2405756322126,46.1107215468388,100.937792494257,49.6620643048469,10.5492644295806,114.980115160169,128.899055011249,39.7010084508734,79.1578881817569,32.9700027311841,36.3087089485871,26.8016985465056,7.64591652280365,66.7236532291519,54.5641789837811,159.062336944318,102.010799756423,101.666529456661,37.0114358786211,3.99491001817991,28.2652318059215,94.9419016470274,37.33291030768,69.0010790355832,53.8332527576671,43.9958528052165
"SW_IVT_NP_6.NP_Cont_6",59.4837631797221,49.7236641177782,66.4939302374439,45.1188401785231,73.7396247544453,48.3291270161661,26.6305002339858,56.9346558923236,25.3744029515982,54.6006614667554,53.0848405144806,37.1345965764309,66.6008962113027,38.8428838676145,50.7182677867979,72.9935475661694,43.6072496966521,30.7297569741988,14.9824620082503,106.313855783677,37.219494492638,27.7136916913583,16.4910917972162,56.4205099262518,93.4645972350808,25.966580042555,47.2719344285387,57.5333307444369,49.7571397715018,57.8841093422834,78.6679768976874,50.1432581888572,24.2030171870736,52.9209667223638,13.4692502822595,44.5990410518061,104.201847846287,56.7393150066769,10.5492644295806,101.747433089985,114.064488079959,43.4656887909996,81.0612765085766,36.279439132294,30.9505825623604,22.8465348313465,7.64591652280365,53.1595972053717,54.9520124916946,160.192926742662,100.120839704839,104.954150192117,40.7265400038083,15.5370447123706,32.7721047036186,96.3781745669221,41.7498038653148,75.5441623432579,58.9380346312212,47.2716775763255
"Zo_IVT_NP_20.NP_Sim2_3",63.2074393037925,51.0306928271678,72.5084855957729,38.2579330698482,81.8387327371238,61.5294992349343,34.4606939176042,60.0459876905762,29.2527400587113,57.0396838334477,54.0165450286495,55.4387390955617,80.2131320827989,51.2343055417495,54.7224283873214,77.5230709410056,51.6149009227928,43.5782506285633,58.7666698104859,116.022648457322,36.4566725229898,28.793295073912,25.3494871990306,58.8662025476892,106.690858318017,37.2632728224088,49.3402428926779,73.0494994387926,41.3744885533041,63.1299139640601,89.831533387156,41.5283100026088,24.6405052462646,61.0614899658197,12.5131338061229,52.6232004657286,108.84908452958,53.4116140325489,39.7713049570133,83.2183392146176,93.254327907286,47.7981890342438,88.1261162991494,33.1069349641899,40.3708036951131,26.1354375417602,28.4297114770723,71.7100302076114,51.9329839400072,159.389231329208,109.760145047185,105.85764894931,33.4407386922866,11.8540858470239,31.3879069655787,92.6328664605903,46.6619111015951,79.1389703119934,56.6491607852481,51.0524744060345
"SW_IVT_NP_2.NP_Sim2_3",63.1522159606105,47.5939360227092,63.0932369420654,12.2781970790272,66.4088999680014,58.8139284355349,33.188887543969,61.769534529319,28.1731384307837,52.7120957134396,48.1766002358041,54.9905995850229,66.2141345294704,42.2927656803576,54.6181765450982,72.5691916661342,41.8834539294518,45.8146710652562,15.2625835996801,100.957072673857,30.3795083542534,23.7682168002462,23.5166766139061,56.6744856187528,86.5754185160717,36.9620548453021,41.1154451963152,59.2767842156819,30.9492305160577,52.1123226024303,89.7530489927327,53.2934972355917,7.98114696701939,64.932002048119,10.4272503959675,52.3022413652817,94.7149981788068,53.822171577069,10.329203079438,106.794529577682,119.673766310782,41.858897379915,77.4653676967063,27.5881570566838,33.3251894985446,21.574215249323,7.3836215244611,72.1980566486389,51.2471669056855,157.284367683027,105.236912691381,92.1120014079862,27.8663171970531,3.99491001817991,10.0733854836836,90.5390390085028,53.6809927616598,69.3053461642363,49.610067993772,54.3057029551705
"SW_IVT_NP_4.NP_Sim2_3",59.6915896666859,24.4765941003893,65.8571273349775,12.2781970790272,75.7262584004289,56.2514547791381,32.5156496026028,17.9377450532463,27.6016451653394,51.2096616178749,47.1319115535262,51.8317223926419,25.4494268603136,16.2552399808774,49.9392540753797,77.6433498739133,47.7598221999217,39.8618281575026,15.2054805425882,105.379643091603,11.6036893763419,9.13532283335547,21.6941197638178,59.9280134386515,98.7221971276786,34.8388084556381,15.7043639108549,67.5934864276639,44.206906999602,20.0293902807314,84.8347455479592,59.5132671028436,23.605189223213,55.3592707977387,3.98276934679902,45.9724469607485,98.864125505583,56.1448880949314,10.2905576515976,119.258290289767,133.640635144888,45.1484520743608,86.6357321781819,10.5375110491765,12.8085487906185,8.29205753360616,7.3559966234276,73.9177251530659,52.4191875684363,160.881454897457,109.145867522357,96.1471007007553,10.6437564771172,3.99491001817991,10.0733854836836,96.1123302519805,30.5118846452822,74.7518280616345,53.5087619937481,44.8543526677375
"SW_IVT_NP_5.NP_Sim2_3",57.0832887268052,35.6501247374049,65.8571273349775,34.7014989321091,66.2572691321702,63.3474718289966,28.7792309739769,60.8630971362062,24.4299016376247,36.7472256230507,44.8229108717663,44.282775722237,79.3080862403613,50.6562281868735,50.0761559604957,77.532277141226,41.7878218209561,41.9527784878975,15.2054805425882,105.379643091603,35.6625817505525,28.4684199403762,21.2296640474518,56.8892842316764,86.3777416523026,29.7647670201677,48.2655251831508,59.1414380747228,43.2702857258189,62.4176183002074,81.1277820078212,58.2429509384561,25.5638500220544,64.8531171652672,12.2405756322126,45.4352048327304,98.864125505583,49.8220984219091,10.2905576515976,116.712711106045,130.788063486367,41.6623761716397,80.3361775839831,32.3858073971536,39.9152993769123,25.8405510503183,7.3559966234276,67.4646058301715,52.6074289695691,161.459192781064,107.776486492967,96.1471007007553,32.7123402899836,3.99491001817991,28.4701062668122,94.9414671067275,34.8344620446243,68.979968019549,49.3771562088229,48.8971086798256
"SW_IVT_NP_6.NP_Sim2_3",61.2211651021242,50.4638160826121,67.9867688065726,40.2346304528569,69.6432501888318,49.7407242941023,28.6585845129045,58.5976034818995,24.3274881582794,55.7663758248937,54.7779783981851,37.6845933802363,67.6044822888318,43.1808185472981,50.732756473541,75.4338476102395,43.9233274784963,30.1072175684066,15.2054805425882,108.787335884644,39.2422916815804,24.2672958444271,15.5559553184808,56.8294618723631,90.7919500973939,25.3297839604311,53.1102832276724,62.1637749685853,46.4272188408221,53.2065640582807,87.0086052757097,51.5399618909649,24.1677097295238,54.4666824673648,13.4692502822595,43.9456702813423,102.061124072781,56.922155295475,10.2905576515976,103.280630285252,115.73609680257,45.6130447973599,82.2678984288288,35.636603909163,34.0249434540837,22.0272252002199,7.3559966234276,53.7499237224646,52.9813542095263,162.606819049568,105.779705226099,99.2562380304852,35.9959132579278,15.5370447123706,33.009646264555,96.3777334529339,38.9557617161616,75.5210494579985,54.0593851114142,52.5378691069082
"Zo_IVT_PR_1.PR_Sim2_1",66.8001207938985,53.4549882237064,13.0407815327243,42.3620643313095,54.6935152206836,65.0268073909313,37.9161429011447,63.4589737394845,29.0981987152299,58.6458382596267,49.1888828780282,62.3347528205488,81.3760929263958,50.7808033573758,56.3025243669798,61.1697212296603,33.2085316326133,49.7520548996745,61.5584752749733,20.1367464841918,35.238057397304,28.793295073912,24.748478920623,58.4907910464246,70.7882205877386,37.3128553790727,47.3294625605957,46.123374330887,56.8985773253641,61.8958181986326,85.2433376301676,38.1391482577949,25.190633693012,64.532196692351,20.3305068651136,56.7279926026382,20.3020081938006,57.2835957622474,39.8242247043212,84.4248707071899,91.3213769152595,52.301364088716,66.8776951918081,35.0916919782476,36.8598186740882,26.1354375417602,30.7165096606974,73.4353129847083,46.7442336339496,145.544267008788,97.6080660943577,20.1865139635485,37.6634761520337,11.8540858470239,31.1961549262823,92.5440697383082,64.1698894608174,82.3090762541339,61.3897685751879,51.1271566430122
"Zo_IVT_PR_2.PR_Sim2_1",66.8001207938985,53.4549882237064,13.0407815327243,42.3620643313095,54.6935152206836,65.0268073909313,37.9161429011447,63.4589737394845,29.0981987152299,58.6458382596267,49.1888828780282,62.3347528205488,81.3760929263958,50.7808033573758,56.3025243669798,59.0404333598335,33.2085316326133,49.7520548996745,61.5584752749733,20.1367464841918,35.238057397304,28.793295073912,24.748478920623,31.0503823486166,70.7882205877386,37.3128553790727,47.3294625605957,46.123374330887,56.8985773253641,61.8958181986326,85.2433376301676,38.1391482577949,25.190633693012,64.532196692351,20.3305068651136,56.7279926026382,20.3020081938006,57.2835957622474,39.8242247043212,84.4248707071899,91.3213769152595,52.301364088716,66.8776951918081,35.0916919782476,36.8598186740882,26.1354375417602,30.7165096606974,73.4353129847083,50.8919431174683,158.458701359588,99.5118001251781,20.1865139635485,37.6634761520337,11.8540858470239,31.1961549262823,87.414832791661,64.1698894608174,82.3090762541339,61.3897685751879,51.1271566430122
