"feature","shap_importance","dataset","seed"
"ENSBTAG00000008300.ENSBTAG00000018993",0.00260711980358939,"vitro",41
"ENSBTAG00000009208.ENSBTAG00000044190",0.0181402795494827,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000017489",0.00395668548577926,"vitro",41
"ENSBTAG00000005947.ENSBTAG00000015739",0.00130963408467738,"vitro",41
"ENSBTAG00000014583.ENSBTAG00000011515",0.0390524202581085,"vivo",12
"ENSBTAG00000025644.ENSBTAG00000011515",0.0426793942878556,"vivo",12
"ENSBTAG00000017745.ENSBTAG00000015361",0.00413163879553967,"vivo",12
"ENSBTAG00000014906.ENSBTAG00000011515",0.0347598866875842,"vivo",12
"ENSBTAG00000010452.ENSBTAG00000011515",0.0429937118896915,"vivo",12
"ENSBTAG00000010562.ENSBTAG00000011515",0.033941555586652,"vivo",12
"ENSBTAG00000014737.ENSBTAG00000037649",0.0166100432717878,"vivo",12
"ENSBTAG00000015089.ENSBTAG00000023144",0.0216949057499306,"vivo",12
"ENSBTAG00000001941.ENSBTAG00000023144",0.019261277806344,"vivo",12
"ENSBTAG00000001492.ENSBTAG00000007213",0.108281835910829,"vivo",12
"ENSBTAG00000001292.ENSBTAG00000032007",0.0136937761341019,"vivo",12
"ENSBTAG00000034077.ENSBTAG00000003848",0.00190470971294542,"vivo",12
"ENSBTAG00000017246.ENSBTAG00000010444",0.0118118247122748,"vivo",12
"ENSBTAG00000003329.ENSBTAG00000002081",0.0123679702377479,"vivo",12
"ENSBTAG00000012519.ENSBTAG00000031753",0.00476365101058362,"vivo",12
"ENSBTAG00000034077.ENSBTAG00000017846",0.0016206758965212,"vivo",12
"ENSBTAG00000026236.ENSBTAG00000019929",0.0202141388772257,"vivo",12
"ENSBTAG00000021105.ENSBTAG00000014031",0.00615615991973622,"vivo",12
"ENSBTAG00000014465.ENSBTAG00000019929",0.134573491575927,"vivo",12
"ENSBTAG00000005077.ENSBTAG00000015910",0.00904084573214118,"vivo",12
"ENSBTAG00000008300.ENSBTAG00000008165",0.00324464460381845,"vitro",12
"ENSBTAG00000004148.ENSBTAG00000003255",0.0106862263046317,"vitro",12
"ENSBTAG00000013103.ENSBTAG00000010682",0.0060893013796227,"vitro",12
"ENSBTAG00000021466.ENSBTAG00000010682",0.00489795917598127,"vitro",12
"ENSBTAG00000000575.ENSBTAG00000015296",0.0324288878049954,"vitro",12
"ENSBTAG00000021945.ENSBTAG00000011741",0.0545831053327952,"vitro",12
"ENSBTAG00000005947.ENSBTAG00000015910",0.0618448821766976,"vitro",12
"ENSBTAG00000015991.ENSBTAG00000024015",0.00206946316131351,"vitro",12
"ENSBTAG00000021217.ENSBTAG00000010682",0.00449750858971594,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000011741",0.0434058340651976,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000001462",0.0418891071461646,"vitro",12
"ENSBTAG00000000476.ENSBTAG00000003781",0.0144474964919357,"vitro",12
"ENSBTAG00000000575.ENSBTAG00000012897",0.0260867617050151,"vitro",12
"ENSBTAG00000005339.ENSBTAG00000000782",0.04258176951888,"vitro",12
"ENSBTAG00000000575.ENSBTAG00000020679",0.0336921372678458,"vitro",12
"ENSBTAG00000007773.ENSBTAG00000010347",0.0209655908845988,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000018993",0.00901050904903833,"vitro",12
"ENSBTAG00000009208.ENSBTAG00000044190",0.0124031422826196,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000017489",0.040944096121616,"vitro",12
"ENSBTAG00000005947.ENSBTAG00000015739",0.0396311537731272,"vitro",12
"ENSBTAG00000014583.ENSBTAG00000011515",0.0342574237642641,"vivo",53
