"Seed","Gene","Accuracy"
17,"ENSBTAG00000011412-ENSBTAG00000015910",0.7812
17,"ENSBTAG00000020661-ENSBTAG00000017851",0.7812
17,"ENSBTAG00000004924-ENSBTAG00000039292",0.7812
62,"ENSBTAG00000014906-ENSBTAG00000011515",0.875
62,"ENSBTAG00000008300-ENSBTAG00000011578",0.875
62,"ENSBTAG00000014583-ENSBTAG00000011515",0.875
62,"ENSBTAG00000007773-ENSBTAG00000018993",0.875
62,"ENSBTAG00000010452-ENSBTAG00000011515",0.875
62,"ENSBTAG00000017745-ENSBTAG00000015361",0.875
62,"ENSBTAG00000039355-ENSBTAG00000011515",0.875
62,"ENSBTAG00000011851-ENSBTAG00000015510",0.875
62,"ENSBTAG00000010562-ENSBTAG00000011515",0.875
62,"ENSBTAG00000039355-ENSBTAG00000011578",0.875
