"feature","shap_importance","dataset","seed"
"ENSBTAG00000010123.ENSBTAG00000018517",0.0122866842220839,"vitro",94
"ENSBTAG00000008300.ENSBTAG00000001462",0.0871916358568969,"vitro",94
"ENSBTAG00000021316.ENSBTAG00000019929",0.021019690434154,"vitro",94
"ENSBTAG00000031998.ENSBTAG00000015708",0.0588654119273493,"vitro",94
"ENSBTAG00000008300.ENSBTAG00000011741",0.00725717405232579,"vitro",94
"ENSBTAG00000020556.ENSBTAG00000018517",0.00178722275426737,"vitro",94
"ENSBTAG00000007737.ENSBTAG00000019832",0.0129734416993262,"vitro",94
"ENSBTAG00000008300.ENSBTAG00000015910",0.051697277368278,"vitro",94
"ENSBTAG00000017280.ENSBTAG00000037735",0.00505764489410627,"vitro",94
"ENSBTAG00000020645.ENSBTAG00000021527",0.113448604697518,"vitro",94
"ENSBTAG00000026236.ENSBTAG00000019929",0.00411271407312741,"vitro",94
"ENSBTAG00000012817.ENSBTAG00000007909",0.0391832777996266,"vivo",41
"ENSBTAG00000025644.ENSBTAG00000010986",0.0115452368596029,"vivo",41
"ENSBTAG00000014583.ENSBTAG00000010986",0.0143794698319544,"vivo",41
"ENSBTAG00000002278.ENSBTAG00000015910",0.0211714901961946,"vivo",41
"ENSBTAG00000002278.ENSBTAG00000019929",0.0251562869185325,"vivo",41
"ENSBTAG00000021697.ENSBTAG00000002804",0.0670145082685724,"vivo",41
"ENSBTAG00000007773.ENSBTAG00000003418",0.0112666760339215,"vivo",41
"ENSBTAG00000021697.ENSBTAG00000005990",0.0793512724411259,"vivo",41
"ENSBTAG00000021697.ENSBTAG00000019929",0.075615979326491,"vivo",41
"ENSBTAG00000002278.ENSBTAG00000013745",0.0218637408837369,"vivo",41
"ENSBTAG00000007773.ENSBTAG00000018993",0.0145012339729546,"vivo",41
"ENSBTAG00000007773.ENSBTAG00000015910",0.0121946542924548,"vivo",41
"ENSBTAG00000002317.ENSBTAG00000014966",0.00567935477519119,"vivo",41
"ENSBTAG00000002317.ENSBTAG00000026676",0.00195729627765002,"vivo",41
"ENSBTAG00000007773.ENSBTAG00000010347",0.0161014599045313,"vivo",41
"ENSBTAG00000007773.ENSBTAG00000017060",0.0137011514158918,"vivo",41
"ENSBTAG00000002317.ENSBTAG00000018052",0.00393837566871192,"vivo",41
"ENSBTAG00000021697.ENSBTAG00000007173",0.0683744962205038,"vivo",41
"ENSBTAG00000002317.ENSBTAG00000011154",0.00218867950214175,"vivo",41
"ENSBTAG00000020638.ENSBTAG00000000782",0.0260734119903356,"vivo",41
"ENSBTAG00000020406.ENSBTAG00000021527",0.00407709093823024,"vitro",41
"ENSBTAG00000000283.ENSBTAG00000012771",0.00385814590817437,"vitro",41
"ENSBTAG00000000016.ENSBTAG00000016455",0.00192335876686475,"vitro",41
"ENSBTAG00000004630.ENSBTAG00000019929",0.0103019335284151,"vitro",41
"ENSBTAG00000000470.ENSBTAG00000019929",0.0304880050487009,"vitro",41
"ENSBTAG00000022120.ENSBTAG00000019929",0.0065645989908519,"vitro",41
"ENSBTAG00000009761.ENSBTAG00000012314",0.00776131352090753,"vitro",41
"ENSBTAG00000009357.ENSBTAG00000012771",0.00318871660364627,"vitro",41
"ENSBTAG00000015043.ENSBTAG00000022799",0.107343931047492,"vitro",41
"ENSBTAG00000010123.ENSBTAG00000018517",0.0061333084712466,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000001462",0.0354148781713738,"vitro",41
"ENSBTAG00000021316.ENSBTAG00000019929",0.0188752697488441,"vitro",41
"ENSBTAG00000031998.ENSBTAG00000015708",0.0498313354526525,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000011741",0.0022152397418703,"vitro",41
"ENSBTAG00000020556.ENSBTAG00000018517",0.00313118387858429,"vitro",41
"ENSBTAG00000007737.ENSBTAG00000019832",0.00481508540007287,"vitro",41
"ENSBTAG00000008300.ENSBTAG00000015910",0.0199176553156216,"vitro",41
"ENSBTAG00000017280.ENSBTAG00000037735",0.00980093511845154,"vitro",41
"ENSBTAG00000020645.ENSBTAG00000021527",0.179793338154917,"vitro",41
"ENSBTAG00000026236.ENSBTAG00000019929",0.0038948381577513,"vitro",41
"ENSBTAG00000012817.ENSBTAG00000007909",0.489394927063206,"vivo",12
"ENSBTAG00000025644.ENSBTAG00000010986",0.00845404671483978,"vivo",12
"ENSBTAG00000014583.ENSBTAG00000010986",0.00650944126344297,"vivo",12
"ENSBTAG00000002278.ENSBTAG00000015910",0,"vivo",12
"ENSBTAG00000002278.ENSBTAG00000019929",0,"vivo",12
"ENSBTAG00000021697.ENSBTAG00000002804",0,"vivo",12
"ENSBTAG00000007773.ENSBTAG00000003418",0.000473051412872841,"vivo",12
"ENSBTAG00000021697.ENSBTAG00000005990",0.000263112244897959,"vivo",12
"ENSBTAG00000021697.ENSBTAG00000019929",0,"vivo",12
"ENSBTAG00000002278.ENSBTAG00000013745",0.000642392857142857,"vivo",12
"ENSBTAG00000007773.ENSBTAG00000018993",0,"vivo",12
"ENSBTAG00000007773.ENSBTAG00000015910",0.000867710353372118,"vivo",12
"ENSBTAG00000002317.ENSBTAG00000014966",0,"vivo",12
"ENSBTAG00000002317.ENSBTAG00000026676",1.02040816326531e-05,"vivo",12
"ENSBTAG00000007773.ENSBTAG00000010347",0.00148216115292271,"vivo",12
"ENSBTAG00000007773.ENSBTAG00000017060",0,"vivo",12
"ENSBTAG00000002317.ENSBTAG00000018052",0,"vivo",12
"ENSBTAG00000021697.ENSBTAG00000007173",0,"vivo",12
"ENSBTAG00000002317.ENSBTAG00000011154",1.17984693877551e-05,"vivo",12
"ENSBTAG00000020638.ENSBTAG00000000782",0,"vivo",12
"ENSBTAG00000020406.ENSBTAG00000021527",0,"vitro",12
"ENSBTAG00000000283.ENSBTAG00000012771",0.07187,"vitro",12
"ENSBTAG00000000016.ENSBTAG00000016455",0.05825,"vitro",12
"ENSBTAG00000004630.ENSBTAG00000019929",0,"vitro",12
"ENSBTAG00000000470.ENSBTAG00000019929",0,"vitro",12
"ENSBTAG00000022120.ENSBTAG00000019929",0.00105,"vitro",12
"ENSBTAG00000009761.ENSBTAG00000012314",0,"vitro",12
"ENSBTAG00000009357.ENSBTAG00000012771",0.06587,"vitro",12
"ENSBTAG00000015043.ENSBTAG00000022799",0,"vitro",12
"ENSBTAG00000010123.ENSBTAG00000018517",0.08456,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000001462",0,"vitro",12
"ENSBTAG00000021316.ENSBTAG00000019929",0.001,"vitro",12
"ENSBTAG00000031998.ENSBTAG00000015708",0,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000011741",0.0786675000000001,"vitro",12
"ENSBTAG00000020556.ENSBTAG00000018517",0.0757500000000001,"vitro",12
"ENSBTAG00000007737.ENSBTAG00000019832",0,"vitro",12
"ENSBTAG00000008300.ENSBTAG00000015910",0.03248,"vitro",12
"ENSBTAG00000017280.ENSBTAG00000037735",0,"vitro",12
"ENSBTAG00000020645.ENSBTAG00000021527",0.0284825,"vitro",12
"ENSBTAG00000026236.ENSBTAG00000019929",0,"vitro",12
"ENSBTAG00000012817.ENSBTAG00000007909",0.00541028723845127,"vivo",53
"ENSBTAG00000025644.ENSBTAG00000010986",0.0777219284686344,"vivo",53
"ENSBTAG00000014583.ENSBTAG00000010986",0.0657072754253401,"vivo",53
"ENSBTAG00000002278.ENSBTAG00000015910",0.073671139286757,"vivo",53
"ENSBTAG00000002278.ENSBTAG00000019929",0.0735775945148422,"vivo",53
"ENSBTAG00000021697.ENSBTAG00000002804",0.0107981223248963,"vivo",53
"ENSBTAG00000007773.ENSBTAG00000003418",0.0214275246107938,"vivo",53
"ENSBTAG00000021697.ENSBTAG00000005990",0.00854305714689172,"vivo",53
"ENSBTAG00000021697.ENSBTAG00000019929",0.00790751081747032,"vivo",53
"ENSBTAG00000002278.ENSBTAG00000013745",0.058035447826557,"vivo",53
"ENSBTAG00000007773.ENSBTAG00000018993",0.0303347155123874,"vivo",53
"ENSBTAG00000007773.ENSBTAG00000015910",0.0324297681759388,"vivo",53
"ENSBTAG00000002317.ENSBTAG00000014966",0.00513067771932647,"vivo",53
"ENSBTAG00000002317.ENSBTAG00000026676",0.00544367336144962,"vivo",53
"ENSBTAG00000007773.ENSBTAG00000010347",0.0242388008556263,"vivo",53
"ENSBTAG00000007773.ENSBTAG00000017060",0.0252260922955282,"vivo",53
"ENSBTAG00000002317.ENSBTAG00000018052",0.00524140955212783,"vivo",53
"ENSBTAG00000021697.ENSBTAG00000007173",0.0104892698342922,"vivo",53
"ENSBTAG00000002317.ENSBTAG00000011154",0.00686619606789254,"vivo",53
"ENSBTAG00000020638.ENSBTAG00000000782",0.00209120792171004,"vivo",53
"ENSBTAG00000020406.ENSBTAG00000021527",0,"vitro",53
"ENSBTAG00000000283.ENSBTAG00000012771",0,"vitro",53
"ENSBTAG00000000016.ENSBTAG00000016455",0,"vitro",53
"ENSBTAG00000004630.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000000470.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000022120.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000009761.ENSBTAG00000012314",0,"vitro",53
"ENSBTAG00000009357.ENSBTAG00000012771",0,"vitro",53
"ENSBTAG00000015043.ENSBTAG00000022799",0,"vitro",53
"ENSBTAG00000010123.ENSBTAG00000018517",0,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000001462",0,"vitro",53
"ENSBTAG00000021316.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000031998.ENSBTAG00000015708",0,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000011741",0.00202,"vitro",53
"ENSBTAG00000020556.ENSBTAG00000018517",0,"vitro",53
"ENSBTAG00000007737.ENSBTAG00000019832",0.5003225,"vitro",53
"ENSBTAG00000008300.ENSBTAG00000015910",0,"vitro",53
"ENSBTAG00000017280.ENSBTAG00000037735",0,"vitro",53
"ENSBTAG00000020645.ENSBTAG00000021527",0,"vitro",53
"ENSBTAG00000026236.ENSBTAG00000019929",0,"vitro",53
"ENSBTAG00000012817.ENSBTAG00000007909",0.0336556148815957,"vivo",22
"ENSBTAG00000025644.ENSBTAG00000010986",0.0254957718732455,"vivo",22
"ENSBTAG00000014583.ENSBTAG00000010986",0.0279813733669542,"vivo",22
"ENSBTAG00000002278.ENSBTAG00000015910",0.00904701486256805,"vivo",22
"ENSBTAG00000002278.ENSBTAG00000019929",0.00112700160658922,"vivo",22
"ENSBTAG00000021697.ENSBTAG00000002804",0.040989508684441,"vivo",22
"ENSBTAG00000007773.ENSBTAG00000003418",0.00220351834606573,"vivo",22
"ENSBTAG00000021697.ENSBTAG00000005990",0.0360832340022268,"vivo",22
"ENSBTAG00000021697.ENSBTAG00000019929",0.0542030835906687,"vivo",22
"ENSBTAG00000002278.ENSBTAG00000013745",0.000613709671111392,"vivo",22
"ENSBTAG00000007773.ENSBTAG00000018993",0.00588348612602849,"vivo",22
"ENSBTAG00000007773.ENSBTAG00000015910",0.00162850171248965,"vivo",22
"ENSBTAG00000002317.ENSBTAG00000014966",0.0630402863044529,"vivo",22
"ENSBTAG00000002317.ENSBTAG00000026676",0.0711912860657207,"vivo",22
"ENSBTAG00000007773.ENSBTAG00000010347",0.00368516674114639,"vivo",22
"ENSBTAG00000007773.ENSBTAG00000017060",0.00450920628343601,"vivo",22
"ENSBTAG00000002317.ENSBTAG00000018052",0.0684614200242183,"vivo",22
"ENSBTAG00000021697.ENSBTAG00000007173",0.0411760560402807,"vivo",22
"ENSBTAG00000002317.ENSBTAG00000011154",0.0584379007194923,"vivo",22
"ENSBTAG00000020638.ENSBTAG00000000782",0.0204494816613096,"vivo",22
"ENSBTAG00000020406.ENSBTAG00000021527",0.005411472913158,"vitro",22
"ENSBTAG00000000283.ENSBTAG00000012771",0.00262338498819359,"vitro",22
"ENSBTAG00000000016.ENSBTAG00000016455",0.0026472788147887,"vitro",22
"ENSBTAG00000004630.ENSBTAG00000019929",0.00764484738594264,"vitro",22
"ENSBTAG00000000470.ENSBTAG00000019929",0.0284125424074444,"vitro",22
"ENSBTAG00000022120.ENSBTAG00000019929",0.00620817474340618,"vitro",22
"ENSBTAG00000009761.ENSBTAG00000012314",0.00678311346548746,"vitro",22
"ENSBTAG00000009357.ENSBTAG00000012771",0.00176455889644647,"vitro",22
"ENSBTAG00000015043.ENSBTAG00000022799",0.0136433467236755,"vitro",22
"ENSBTAG00000010123.ENSBTAG00000018517",0.000518849098267127,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000001462",0.122034478675297,"vitro",22
"ENSBTAG00000021316.ENSBTAG00000019929",0.0310488852925289,"vitro",22
"ENSBTAG00000031998.ENSBTAG00000015708",0.0248251206358834,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000011741",0.0108576906915521,"vitro",22
"ENSBTAG00000020556.ENSBTAG00000018517",0.000809508819262181,"vitro",22
"ENSBTAG00000007737.ENSBTAG00000019832",0.0526011087195999,"vitro",22
"ENSBTAG00000008300.ENSBTAG00000015910",0.090362469775744,"vitro",22
"ENSBTAG00000017280.ENSBTAG00000037735",0.00222585949640589,"vitro",22
"ENSBTAG00000020645.ENSBTAG00000021527",0.0874212027355954,"vitro",22
"ENSBTAG00000026236.ENSBTAG00000019929",0.00210030858056652,"vitro",22
"ENSBTAG00000012817.ENSBTAG00000007909",0.0169018728936211,"vivo",17
"ENSBTAG00000025644.ENSBTAG00000010986",0.00642640956035758,"vivo",17
"ENSBTAG00000014583.ENSBTAG00000010986",0.0042525499752569,"vivo",17
"ENSBTAG00000002278.ENSBTAG00000015910",0.0186252811371883,"vivo",17
"ENSBTAG00000002278.ENSBTAG00000019929",0.00957844611453856,"vivo",17
"ENSBTAG00000021697.ENSBTAG00000002804",0.0776037371899091,"vivo",17
"ENSBTAG00000007773.ENSBTAG00000003418",0.00837311127030208,"vivo",17
"ENSBTAG00000021697.ENSBTAG00000005990",0.0765900636667786,"vivo",17
"ENSBTAG00000021697.ENSBTAG00000019929",0.0743427552541362,"vivo",17
"ENSBTAG00000002278.ENSBTAG00000013745",0.0151376906691518,"vivo",17
"ENSBTAG00000007773.ENSBTAG00000018993",0.0074651656444527,"vivo",17
"ENSBTAG00000007773.ENSBTAG00000015910",0.0119880734015594,"vivo",17
"ENSBTAG00000002317.ENSBTAG00000014966",0.0298587822055672,"vivo",17
"ENSBTAG00000002317.ENSBTAG00000026676",0.0228623969614814,"vivo",17
"ENSBTAG00000007773.ENSBTAG00000010347",0.0111605964186547,"vivo",17
"ENSBTAG00000007773.ENSBTAG00000017060",0.00502879144267955,"vivo",17
"ENSBTAG00000002317.ENSBTAG00000018052",0.0339184670899421,"vivo",17
"ENSBTAG00000021697.ENSBTAG00000007173",0.0562930228451943,"vivo",17
"ENSBTAG00000002317.ENSBTAG00000011154",0.0275120748270393,"vivo",17
"ENSBTAG00000020638.ENSBTAG00000000782",0.0340481190841653,"vivo",17
"ENSBTAG00000020406.ENSBTAG00000021527",0.00240298104509399,"vitro",17
"ENSBTAG00000000283.ENSBTAG00000012771",0.0016559365524169,"vitro",17
"ENSBTAG00000000016.ENSBTAG00000016455",0.00161840128786102,"vitro",17
"ENSBTAG00000004630.ENSBTAG00000019929",0.00178637029290676,"vitro",17
"ENSBTAG00000000470.ENSBTAG00000019929",0.00679030218286763,"vitro",17
"ENSBTAG00000022120.ENSBTAG00000019929",0.000749129117749939,"vitro",17
"ENSBTAG00000009761.ENSBTAG00000012314",0.0364720592481923,"vitro",17
"ENSBTAG00000009357.ENSBTAG00000012771",0.000920674419283537,"vitro",17
"ENSBTAG00000015043.ENSBTAG00000022799",0.13678947633759,"vitro",17
"ENSBTAG00000010123.ENSBTAG00000018517",0.00214184343778986,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000001462",0.0304948732810231,"vitro",17
"ENSBTAG00000021316.ENSBTAG00000019929",0.00564922331617654,"vitro",17
"ENSBTAG00000031998.ENSBTAG00000015708",0.0639600880934958,"vitro",17
"ENSBTAG00000008300.ENSBTAG00000011741",0.00100238205649293,"vitro",17
"ENSBTAG00000020556.ENSBTAG00000018517",0.000760744301107129,"vitro",17
