"ENSBTAG00000003835-ENSBTAG00000002081","ENSBTAG00000031998-ENSBTAG00000039292","ENSBTAG00000008300-ENSBTAG00000011578","ENSBTAG00000005077-ENSBTAG00000015127","ENSBTAG00000000073-ENSBTAG00000018517","ENSBTAG00000011757-ENSBTAG00000022799","ENSBTAG00000004594-ENSBTAG00000011578","ENSBTAG00000010562-ENSBTAG00000011515","ENSBTAG00000003806-ENSBTAG00000016455","ENSBTAG00000005947-ENSBTAG00000015910","ENSBTAG00000021105-ENSBTAG00000013205","ENSBTAG00000020457-ENSBTAG00000008997","ENSBTAG00000013472-ENSBTAG00000011578","ENSBTAG00000000310-ENSBTAG00000022799","ENSBTAG00000007737-ENSBTAG00000007909","ENSBTAG00000005339-ENSBTAG00000019866","ENSBTAG00000026236-ENSBTAG00000019929","ENSBTAG00000011757-ENSBTAG00000007909","ENSBTAG00000038221-ENSBTAG00000006359","ENSBTAG00000007244-ENSBTAG00000015910","ENSBTAG00000021316-ENSBTAG00000003585","ENSBTAG00000006989-ENSBTAG00000011971","ENSBTAG00000021316-ENSBTAG00000019289","ENSBTAG00000039355-ENSBTAG00000011515","ENSBTAG00000047567-ENSBTAG00000000570"
61.5861688960769,51.356187225186,18.2167904982458,92.5737356011941,19.6190361148426,89.4046551017756,8.68506620056433,14.4300487835666,63.1559157229821,84.3749583051584,78.5174338965412,9.75333145840757,27.8582444632576,78.635207834137,129.307423922683,14.327721168946,109.527962744139,97.1829038168447,47.0234067746019,111.953817838855,46.7277717739213,64.9382896178134,48.8870618440639,4.0120101623182,17.3383466187186
66.8906652469647,53.6069049301629,18.684673547574,91.4483201535329,19.8209539967962,92.6681646577814,8.9432401549521,15.7536183373971,67.7744299469255,89.1222405912883,75.6978512114169,10.790177036212,27.2261166036936,105.939553290738,127.961475677993,13.4992380578865,107.591416956618,100.730340300165,47.0234067746019,98.9799020409696,54.2802653763178,67.0715385163623,56.7885561332333,4.0120101623182,18.462075799846
63.3664961898373,51.2839768916467,18.1291643542751,107.555928053097,18.9652344250821,88.0332492583626,10.5054318154341,14.4300487835666,63.1559157229821,85.5987376176622,79.2628876163986,9.94489965848682,28.8531419409943,81.6025369816768,131.048732850857,14.398893182062,110.128481702392,95.6921849944015,47.0234067746019,121.820787736861,43.7296109714707,65.4200514639513,45.7503560478407,4.0120101623182,17.3073735823431
60.3173838465099,50.3898107528444,17.8450198762847,79.689117140847,19.2268838045226,95.1043765159978,9.44511620962934,15.4354781586534,58.6032971611683,84.1356802980392,76.9364422263849,9.62914312582445,25.8948950738141,87.9444297270881,129.212130112491,12.5467509065067,109.590206551076,103.378503781417,46.294317462333,94.7139215313717,46.5209015805727,62.4337414966988,48.6706321802473,4.03920829943454,17.4730742182675
67.3244808558625,50.7578726780471,17.532883961246,96.491890562584,18.7220864465002,87.6085526665758,8.51009021749562,15.2977271224156,59.4321699422105,82.2393244375825,78.3233983589237,10.2262779274233,26.0310259184961,71.654168926961,127.851965325352,12.6937079547928,105.750001706023,95.2305395914415,47.2037829886304,90.4175123120851,58.4432466310036,64.1890813366271,61.1439087282202,4.0120101623182,17.5920888251538
68.198889960084,66.8353795006007,80.3748001104907,67.593154642087,85.0663341551584,99.7282791462714,28.8379598923668,65.1103260995575,71.6890292525154,89.7844394357669,80.8127288985145,12.3539432604156,109.073968129259,90.0449616076386,134.8482250475,50.2631130162529,97.0177338783977,104.321876477504,43.722034500105,110.295318282056,52.5479031353368,46.8235717898902,51.904851078699,31.2827510178056,59.2118784887044
74.320259551684,66.423936909272,78.4246053071305,72.6736219185991,85.0935215685376,101.296035631652,53.7794999207196,61.5820204443698,77.1801342808904,87.9605359266689,82.906471881995,10.1408612464781,112.015912823017,120.438562825078,138.285285811163,52.0292789239096,109.006817392557,105.961845599751,43.2137906235386,103.919369675961,76.0208713671085,48.6091955569767,75.0905701607195,50.8129986337653,59.7099035191225
72.5414988240902,71.182392389699,77.7194535214989,75.0039320244028,82.188845656888,102.986810910543,32.1147753655884,61.2489674466756,66.2657620307014,91.7367799341647,83.4789623378387,10.6073446451859,111.384551209538,98.3279150287179,137.832888328828,49.8443978714878,108.751710316806,107.730499900273,43.3687370088055,103.779161919454,67.4495729557471,47.9118472449446,66.6241625393347,54.8274029219178,58.7676698756887
73.0829450733779,72.2251222803112,72.4176826029718,73.3812907404161,84.4093261593457,106.034422413139,36.1194672967295,64.0479678600603,68.6914930691416,92.7494498912012,82.085816068547,10.790177036212,105.157109490995,86.4006966043392,134.981415417103,45.7062516393104,107.560440299294,110.91848783556,41.8441730742602,91.09335654407,75.0024504537028,46.4006695918079,74.0846121168826,16.0887427646936,60.2722450496234
74.2685340477104,64.3389220820735,70.839542135907,76.8569504280822,84.4185846639502,98.712103618805,39.2803644980103,68.0824748069364,64.584558197403,90.7417447326721,82.4190909427652,11.7685412673115,112.74573808246,90.7502393982142,137.333121519726,47.1837051968419,105.128977025883,103.258894755937,44.2186924850241,102.056159465325,76.9456841845311,49.452889526291,76.0040656324677,16.0887427646936,60.999407779348
