"Sample","ENSBTAG00000025644-ENSBTAG00000010986","ENSBTAG00000014583-ENSBTAG00000010986","ENSBTAG00000014906-ENSBTAG00000008008","ENSBTAG00000014906-ENSBTAG00000015910","ENSBTAG00000020645-ENSBTAG00000011461","ENSBTAG00000014583-ENSBTAG00000011050","ENSBTAG00000014906-ENSBTAG00000011578","ENSBTAG00000005947-ENSBTAG00000019712","ENSBTAG00000015362-ENSBTAG00000006420","ENSBTAG00000014906-ENSBTAG00000020755","ENSBTAG00000015362-ENSBTAG00000011909","ENSBTAG00000015362-ENSBTAG00000000231","ENSBTAG00000007273-ENSBTAG00000011738","ENSBTAG00000015362-ENSBTAG00000008997","ENSBTAG00000013472-ENSBTAG00000017866"
"Zo_PR_4.PR_Cont_6",61.8584666267561,56.4994377838153,71.6143013004403,125.721779674138,56.9177352795601,92.7441807901425,76.7001976387645,111.652268986642,53.0303893794601,60.0770974288193,65.4813238340146,64.3619293415697,35.2340432530861,48.6995533733533,60.4751779584848
"SW_PR_2.PR_Cont_6",62.5568467155866,59.2272126523259,68.4364536403797,120.142940586118,54.4096924035521,97.2218403117816,73.2966659535223,120.284800542387,68.2325019326054,57.41120723621,84.2527201353061,82.8124311281377,25.8779234429292,62.6601540842426,53.122519259027
"SW_PR_3.PR_Cont_6",64.693419081627,57.9699580976864,70.0335714194732,122.946744936515,59.0273299436119,95.1580490903384,75.0072076621531,119.291972095443,52.8118424237789,58.7510262203731,65.2114645298429,64.09668324619,34.971692876126,48.4988545050757,62.1454726246726
"SW_PR_4.PR_Cont_6",64.4168162460644,57.5360599896146,64.9832356121182,114.08067776665,58.1119820419185,94.4458026298782,69.5982076784603,118.636262307607,58.0226046890633,54.5143093797823,71.6456547235756,70.4208818172051,7.9858766714526,53.2840691343381,60.5195987924473
"SW_PR_5.PR_Cont_6",64.831662154245,58.0687773041329,61.606888591591,108.153365085942,59.0262129919315,95.3202614362962,65.9820796276529,119.765172386028,53.3461845053407,51.6818984615392,65.8712640766748,64.7452036078192,34.4006300722622,48.9895584396526,63.1799290748761
"SW_PR_6.PR_Cont_6",64.9890034369461,56.4228818430952,61.7696974047099,108.43918249057,59.2323756057719,92.6185137342353,66.1564507786213,119.269638901889,53.427890604117,51.8184784567413,65.9721538415019,64.8443686755804,7.9858766714526,49.0645918415349,62.8697289812617
"Zo_PR_2.PR_Sim2_3",67.0783768377288,62.3130079162525,68.2455293045202,122.588848489808,57.0291218362535,94.5863288462367,78.5906715602123,102.72111211371,65.2446305720034,57.5448935578894,78.914515742263,77.6857197567373,7.5931762065851,62.7338919980883,51.2542780446804
"Zo_PR_4.PR_Sim2_3",65.5878282237931,59.9057109266093,68.4525619231617,122.960739375229,58.1653285497587,90.9322381145075,78.8290876542733,108.419918104045,51.9494464061789,57.7194642605296,62.8337591964446,61.8553603514432,33.5014313265696,49.9503320293784,53.7203665269302
"SW_PR_2.PR_Sim2_3",66.328312684514,62.7979395780009,65.4150148161939,117.5044200255,55.6023112901405,95.322417620634,75.3310875733131,116.802536503106,66.8416872624417,55.1581928229885,80.8461835934556,79.5873091657246,24.6053928262004,64.2694908826925,47.1889674700569
"SW_PR_3.PR_Sim2_3",68.5936960503367,61.4648868810948,66.9416205595541,120.246648594662,60.3211639170428,93.298946679729,77.0891070626631,115.838450597052,51.7353541942558,56.4454326744744,62.5748109415464,61.6004442390866,33.2519818644658,49.744478496564,55.2040966242138
"SW_PR_4.PR_Sim2_3",68.3004172114907,61.004829654805,62.1142548196387,111.575293660117,59.3857522887019,92.6006153754142,71.529974922683,115.201723711495,56.8399030803437,52.3749792616377,68.7488516234656,67.6783475205154,7.5931762065851,54.652594547055,53.7598257490848
"SW_PR_5.PR_Sim2_3",68.7402736070471,61.5696637611414,58.8869720102022,105.778153724483,60.3200224826349,93.4579898837562,67.8134776532927,116.297951664228,52.2588045338343,49.653721947894,63.2079332337689,62.2237080391963,32.709000714974,50.2477854626942,56.1230088380684
"SW_PR_6.PR_Sim2_3",68.9071007785736,59.8245395338595,59.0425928870282,106.057694146917,60.5307040234553,90.8090262153506,67.9926886484038,115.816763952991,52.3388451793793,49.7849420715212,63.3047437870284,62.3190111331743,7.5931762065851,50.324745990619,55.8474567307708
