"ENSBTAG00000021217-ENSBTAG00000010682","ENSBTAG00000013103-ENSBTAG00000010682","ENSBTAG00000021466-ENSBTAG00000010682","ENSBTAG00000005947-ENSBTAG00000013125","ENSBTAG00000017745-ENSBTAG00000010423","ENSBTAG00000005111-ENSBTAG00000008997","ENSBTAG00000000575-ENSBTAG00000015296","ENSBTAG00000017745-ENSBTAG00000015361","ENSBTAG00000013155-ENSBTAG00000010682","ENSBTAG00000010963-ENSBTAG00000009024","ENSBTAG00000006045-ENSBTAG00000011944","ENSBTAG00000017060-ENSBTAG00000010303","ENSBTAG00000017060-ENSBTAG00000007103","ENSBTAG00000007338-ENSBTAG00000017593","ENSBTAG00000016542-ENSBTAG00000018169","ENSBTAG00000009478-ENSBTAG00000018035","ENSBTAG00000001725-ENSBTAG00000001338","ENSBTAG00000026779-ENSBTAG00000007103","ENSBTAG00000025471-ENSBTAG00000012642","ENSBTAG00000000575-ENSBTAG00000020679","ENSBTAG00000034077-ENSBTAG00000017846","ENSBTAG00000040584-ENSBTAG00000021923","ENSBTAG00000011412-ENSBTAG00000017266","ENSBTAG00000005947-ENSBTAG00000017060","ENSBTAG00000007737-ENSBTAG00000018035","ENSBTAG00000005947-ENSBTAG00000015910","ENSBTAG00000016648-ENSBTAG00000017266","ENSBTAG00000017473-ENSBTAG00000017266","ENSBTAG00000017753-ENSBTAG00000015228","ENSBTAG00000017753-ENSBTAG00000020979"
32.7792445442746,67.1173494880238,88.5160160852988,100.21711449391,78.7913561568855,34.3483044470067,51.4929925973957,90.2339933617304,37.3168867638251,40.2693278079276,92.4118864992164,47.3294625605957,42.7861975766966,44.8172921985331,52.2398384988082,22.3535244320503,49.6328151701821,52.62142868648,27.7335663119029,58.0739422935963,71.1801369049705,110.213735977333,21.2565992340432,55.8013168833549,154.919598363785,100.310060151085,21.6379386506386,15.5022349362898,85.6928784626331,96.8123663888013
38.7775306557403,74.1209583657057,103.337858376712,63.8427659220949,80.9712821463557,42.8722432556702,61.5612149100041,92.8032078384504,41.9452223127283,46.5784333134618,100.978131868613,55.4114618342342,54.3874102067711,54.2368962099401,51.6173987680304,9.57876010105026,51.565492731569,70.8224312091326,32.2254806739078,64.2647924866756,67.9519400453183,82.7523284756916,22.8154072131183,61.5185879588937,27.6688346018967,88.258213927583,21.4766059682307,14.0941716075489,96.7780490006697,103.995340955705
37.8159997764082,79.4315222988187,105.080588040543,62.4075071100372,83.2464867898213,43.0453908950354,67.3842405095462,95.4108766786312,38.6643391620224,44.555604972134,103.713217574494,55.5177748538911,54.4917584700907,56.2764486955938,50.0816365115061,9.69441828795981,53.376645875346,61.9210539285729,28.9646364522601,70.3435473056998,65.6141249441335,85.1658403605508,23.3385042412586,60.1355793407976,27.2954034207147,86.2740677608801,21.392600457253,14.9347768660492,97.2764032826357,104.530860363308
36.0369962971124,73.8863773222702,97.7449180839241,66.5962290762695,82.9657858660274,37.7908891784395,54.8358282419071,95.0891583424412,40.8171117213276,42.4170056001909,103.425729836167,48.3223628801708,47.429323918334,44.4539713111767,51.3447688350427,3.98960994084555,45.0858616218306,65.4369085522752,29.306600781652,57.2440477003723,60.6322904650913,82.2459925489728,21.8072044092133,64.1718120602487,27.5054381965683,92.0646865418712,21.6503359925146,15.161660567832,95.8222112536358,102.968220927687
36.086971602788,73.3154365140577,102.505885645065,59.2531735565255,87.1078554012136,42.4988485817685,57.2994664578469,99.8364876395172,37.4372725211089,43.6711304150674,100.427567429429,51.9675988726125,51.0071928042787,53.0615551044256,52.5568241651365,3.98960994084555,42.0655687299232,68.5367244170155,29.9160659388928,59.8158812637786,63.0989338525547,83.3876636275712,22.1161561603957,57.0960784144093,27.9171799289059,81.913419509761,21.2966523073791,14.1086452252831,96.6429463326235,103.850162909934
35.6467489609484,72.9887262927088,96.259332644292,68.6533210568182,81.9457398098716,39.715664129076,60.236810875594,93.9200580930082,40.5813408139255,43.6687389691896,103.028984232358,55.4073790023734,54.383402829166,53.7354646648412,55.3182858263579,3.98960994084555,59.8425350470972,66.8844748022598,32.8826888001854,62.8822247357905,65.5717232785718,86.4620355575551,21.2565992340432,66.1540161849782,27.6497234940623,94.9084741106855,21.6379386506386,15.5022349362898,95.514697734068,102.637774368305
40.1289620605607,76.7041396358099,106.939274577165,65.1920205043358,82.4896566986734,44.9599913516221,64.7229094526351,94.5362154779257,43.4070505869122,48.1002934034727,105.044894738262,58.2805735216275,57.8885820831124,57.2851807604929,52.9477369723581,9.57876010105026,54.4720430778827,75.3816022272198,33.9437782203081,66.3700560817759,77.7754455204272,98.3499624520353,29.5189795281643,64.8238035938139,27.6688346018967,90.2533835675809,27.7868146725927,18.2352898312705,100.681995345875,106.650726767251
39.1339209755745,82.1997814414732,108.742739918539,63.7264288973107,84.8075260096652,45.1415707553866,70.8449971854796,97.1925799410975,40.0118257426938,46.0113730641404,107.890132462092,58.3923912494642,57.9996477320087,59.4393625255949,51.3723934263581,9.69441828795981,56.3852840233738,65.9072016738675,30.5090622515808,72.6479460839828,75.0996630347798,101.218386913628,30.1957717642476,63.3664899264729,27.2954034207147,88.2243836924586,27.678126848806,19.3228798613389,101.200452826839,107.199919966618
37.2929176440305,76.4613832345393,101.151415344746,68.0036754164041,84.5215613784407,39.6311907566916,57.6521166979836,96.8648538348384,42.2396243388529,43.8028991000061,107.591066529178,50.8244130248991,50.4825712486523,46.9524246414345,52.6680805323369,3.98960994084555,47.627179851697,69.6493882976229,30.8692604895402,59.1193172686163,69.3976272156681,97.7481894228263,28.2145488138355,67.6195777450596,27.5054381965683,94.1459054939676,28.0115896670673,19.6164260288756,99.6875998957492,105.597380564828
37.3446346335218,75.8705446317673,106.07830685645,60.5054315810449,88.7413030562613,44.5684134906446,60.2422837927596,101.700834786642,38.7419947388543,45.0980000140744,104.472157032677,54.6583931659885,54.2907642826504,56.0437817795479,53.9113742345662,3.98960994084555,44.4366445576343,72.9487538023664,31.5112229893311,61.7754020583035,72.2208621118615,99.1050492209855,28.6142760829197,60.163685414655,27.9171799289059,83.7651584068158,27.5539874264657,18.2540160552472,100.541442748091,106.501841788848
36.8890698413896,75.5324482688581,99.6140559323077,70.1042420293682,83.4823874051666,41.6496964042352,63.330485951521,95.6739218005913,41.995636605799,45.0955304323345,107.178342512415,58.2762792876447,57.8843167318749,56.7555671817804,56.7440072069228,3.98960994084555,63.2156307308885,71.1901411550286,34.6360293959752,64.9421965087114,75.0511315516805,102.758896423198,27.5021660480086,69.7082799589363,27.6497234940623,97.0539798681387,27.9955497657136,20.0570672024656,99.3676815354844,105.258496482215
52.7546462689369,107.50032830244,149.781502700369,52.3463613936454,64.571960702644,10.0932222393005,33.7688707688208,20.1297317090106,62.3349093720597,10.4059252458787,74.5128242855023,35.7398672960305,36.4244948480545,23.5261105379123,48.400748662102,50.4722421236994,12.620321000168,45.4251140570131,22.0655029744734,49.7101002940653,83.7628010594078,105.939509203078,114.827033165253,37.1220276213545,139.148843618648,85.387274273311,112.326836450157,85.4900297027404,79.2399323288213,90.8992123889917
51.732911833344,114.01728312655,149.034579579457,54.6154346451739,67.2560035498369,9.80978123492591,33.906768638904,20.9664580809771,66.7085347354809,9.08980539750729,75.9700251838976,35.0643695043115,35.7360573216769,20.4416953981218,45.5531763391198,44.9826709607932,12.7794030357972,44.5677457465231,20.801822288361,49.9130954430326,80.8861872555593,111.867733616461,119.809896167079,38.731167161822,134.59151123336,89.0885817742754,116.03284770789,79.1100075877893,80.1749234639238,91.9717771334796
50.6877990538389,111.555147726252,148.09057918202,50.4820747357432,65.88006425728,9.06218704821144,29.6189274084892,20.5375213024486,43.3967360049264,8.38302601152073,76.1300434492865,32.7692975100403,33.3970212715758,20.8315669470317,46.3665464803021,49.5354731762481,12.0516454043586,41.3510688076799,22.3360849829065,43.6010982469122,91.6868062125272,114.14544462264,120.474458537,35.7999471755268,137.056172223481,82.3462538099155,113.334168392281,75.0406415983928,79.0905453705193,90.7278447912193
56.5644580452325,115.927024089503,146.531459992916,52.2348106216173,64.095055764087,10.3179229787039,30.809397063412,19.9810608562226,50.1388603154266,9.63538292521182,73.7830300998936,37.7689266950779,38.4924226054473,24.2217745343164,46.7727356714262,56.9394470791011,14.6149842406104,49.1279338029682,23.9649976654429,45.3535514559159,75.2516355659901,108.661297609527,117.968100122065,37.0429201011723,135.013545158843,85.2053128893107,109.98605426219,84.197487120649,79.8408051426944,91.5884969948943
49.7322369587049,111.848356465846,150.368962299097,48.9669753836771,60.361730905484,9.83647950807323,41.5076729008856,18.8172301939894,52.9038100970157,10.549596750064,73.5868860019365,31.9367788625932,32.5485550214446,19.3364856995445,52.2746323550619,19.4271882679762,14.3488943366159,50.9732206256681,22.9142830332143,61.1021492842276,72.3314582540603,108.913099573072,124.85761448824,34.7254969463401,136.5373871418,79.8748269431403,110.932160545287,84.3310981477066,77.3961394628204,88.7841257855297
46.9374451109972,89.7181526526576,125.083133799983,75.7712825629102,88.18506196142,45.1923962804578,59.1794240178818,96.8213355603472,50.7717107479306,48.4342209810903,109.778282966832,52.9287474088712,55.8637771075764,49.7201646059016,60.6717188063812,48.6271034598083,54.6983579438332,72.744932995377,31.4590351793106,59.7164269363461,75.9463442673834,101.801038587285,112.631820867765,46.7325627760829,140.46236345884,91.1261531243343,106.022619437206,69.578079275668,92.7420762198476,102.185663854258
45.773580313317,96.1462128953755,127.192584209953,74.06785697618,90.6629659434301,45.3749142953551,64.7771579405481,99.541909403494,46.800434851871,46.330798690535,112.751728870441,53.0302970662422,55.9709579441245,51.5898675645029,58.8665651565424,49.2142486186277,56.6195478268644,63.6019244487093,28.2757463365121,65.3649555313693,73.3334900885379,104.770115361887,115.214171041032,45.6819610114874,138.566619490843,89.0775323856869,105.607913112837,73.7278584144541,93.2196474385262,102.711864409685
43.6202230275468,89.4342089702174,118.313277041119,79.0392085631108,90.3572572069345,39.8360503171718,52.7142411929918,99.2062615340972,49.4062130468756,44.1069927957846,112.43918684076,46.1572760295635,48.7168109248744,40.7519405686908,60.3512662646565,20.2534746993512,47.8250563809163,67.2132182811318,28.6095774429359,53.1925780784051,67.7655531587589,101.178149489619,107.654670271807,48.7480830601056,139.632872603756,95.0563165717594,106.880264834096,74.8479052415088,91.8261001477468,101.176417276896
43.6807145835429,88.7431256961168,124.076089932951,70.3241611082337,94.8683461872063,44.7987942948713,55.0825617471085,104.159137340802,45.31515788525,45.4110847134498,109.179737344352,49.639186968258,52.3918024202345,48.6427033697707,61.7759308529614,20.2534746993512,44.6212653775653,70.3971798245116,29.2045471818272,55.5823891263974,70.5223920034515,102.582621166334,109.179858841571,43.3730057418164,141.723102195674,84.5751854361,105.134250086434,69.649530550007,92.6126077911407,102.043012127287
43.1478563602742,88.347666191026,116.515081440438,81.4806519351954,89.2463346393134,41.8649899227138,57.9062609063687,97.9865424081044,49.1208291186621,45.4085979870859,112.007865223348,52.9248475085776,55.8596609481846,49.2604911971503,65.0217865024715,20.2534746993512,63.4782725593652,68.700079266609,32.1006123763711,58.4317109529031,73.2860999553333,106.364680973484,104.936521834685,50.2538633741113,140.365344866862,97.9925126482116,106.81906341979,76.529203800065,91.5314109846061,100.851720990231
