"Sample","ENSBTAG00000010663-ENSBTAG00000019929","ENSBTAG00000026236-ENSBTAG00000019929","ENSBTAG00000021316-ENSBTAG00000019929","ENSBTAG00000014575-ENSBTAG00000019929","ENSBTAG00000013760-ENSBTAG00000019929","ENSBTAG00000022120-ENSBTAG00000019929","ENSBTAG00000020645-ENSBTAG00000021527","ENSBTAG00000020645-ENSBTAG00000012848","ENSBTAG00000020645-ENSBTAG00000014944","ENSBTAG00000000470-ENSBTAG00000019929","ENSBTAG00000010303-ENSBTAG00000007103","ENSBTAG00000008817-ENSBTAG00000019929","ENSBTAG00000026779-ENSBTAG00000007103","ENSBTAG00000021697-ENSBTAG00000019929","ENSBTAG00000005260-ENSBTAG00000019929","ENSBTAG00000004630-ENSBTAG00000019929","ENSBTAG00000017060-ENSBTAG00000007103","ENSBTAG00000020645-ENSBTAG00000005990","ENSBTAG00000025644-ENSBTAG00000010986","ENSBTAG00000020645-ENSBTAG00000013674","ENSBTAG00000020645-ENSBTAG00000017489","ENSBTAG00000020645-ENSBTAG00000020199","ENSBTAG00000021457-ENSBTAG00000011986","ENSBTAG00000016515-ENSBTAG00000015510","ENSBTAG00000015801-ENSBTAG00000015510","ENSBTAG00000017246-ENSBTAG00000010444","ENSBTAG00000020645-ENSBTAG00000011628","ENSBTAG00000000277-ENSBTAG00000011238","ENSBTAG00000003585-ENSBTAG00000007213","ENSBTAG00000008300-ENSBTAG00000017266","ENSBTAG00000020645-ENSBTAG00000006208","ENSBTAG00000020645-ENSBTAG00000011461","ENSBTAG00000020645-ENSBTAG00000014600","ENSBTAG00000021316-ENSBTAG00000003585","ENSBTAG00000014575-ENSBTAG00000003585","ENSBTAG00000013760-ENSBTAG00000003585","ENSBTAG00000031998-ENSBTAG00000015708","ENSBTAG00000005691-ENSBTAG00000020644","ENSBTAG00000000016-ENSBTAG00000016455","ENSBTAG00000007446-ENSBTAG00000008733"
"Zo_IVT_PR_1.PR_Hols_8",72.2936872865731,70.0812103295219,78.1380860035622,70.0111140641401,71.8501815064981,72.4832501132824,47.823196250718,66.2403032316773,35.0289764809572,68.782034655491,34.6956685879286,71.0946057281284,32.7452505439256,46.6775259101947,59.6596324520886,67.8394233784838,34.6901736319848,59.4120964976149,71.0328848021541,75.9863020224047,46.1867044582005,45.3703569770585,77.6239072404566,36.4146175096246,31.3374182548855,88.9858022434209,48.3607327650785,88.8237379301536,82.0516165732871,138.193324673376,73.4794872332176,45.321785586506,50.1492015070394,85.244721611463,76.3786039990015,78.384934076518,42.6463611988958,32.5038389613571,93.5180277697232,82.6869837720172
"Zo_IVT_PR_2.PR_Hols_8",72.2936872865731,70.0812103295219,78.1380860035622,70.0111140641401,71.8501815064981,72.4832501132824,47.823196250718,66.2403032316773,35.0289764809572,68.782034655491,34.6956685879286,71.0946057281284,32.7452505439256,46.6775259101947,59.6596324520886,67.8394233784838,34.6901736319848,59.4120964976149,68.5602650659914,75.9863020224047,46.1867044582005,45.3703569770585,77.6239072404566,36.4146175096246,31.3374182548855,84.0537815760279,48.3607327650785,48.44663402379,54.4109581550311,150.455495186113,73.4794872332176,45.321785586506,50.1492015070394,85.244721611463,76.3786039990015,78.384934076518,42.6463611988958,32.5038389613571,93.5180277697232,82.6869837720172
"Zo_IVT_PR_3.PR_Hols_8",105.180944638232,70.0812103295219,78.1380860035622,70.0111140641401,71.8501815064981,72.4832501132824,47.823196250718,66.2403032316773,35.0289764809572,68.782034655491,34.6956685879286,71.0946057281284,32.7452505439256,46.6775259101947,59.6596324520886,67.8394233784838,34.6901736319848,59.4120964976149,69.6353877098137,75.9863020224047,46.1867044582005,45.3703569770585,77.6239072404566,36.4146175096246,31.3374182548855,87.7098520267764,48.3607327650785,89.4404975482493,54.4109581550311,150.144671421675,73.4794872332176,45.321785586506,50.1492015070394,85.244721611463,76.3786039990015,78.384934076518,42.6463611988958,32.5038389613571,93.5180277697232,82.6869837720172
"Zo_IVT_PR_7.PR_Hols_8",76.9118193768241,80.3014077920964,85.003194078572,75.6557536985675,80.7745182587059,81.2141339341725,49.8105188745652,68.9929601752381,36.4846273556052,78.9654515419283,42.7204190225701,77.5557471861258,40.5487540347501,63.2612137176712,100.754514485588,79.3444851441175,43.3357574771471,61.8810030692481,68.421237227289,79.1439599990888,48.1060216491619,47.2557503413964,87.077492883222,40.4569915193764,37.2471078517619,90.2132396170161,50.3703930526512,55.6232391727602,59.9294075652605,145.167238328912,76.5329729643196,47.2051605365411,52.233182724027,92.7342092175471,82.5366219239844,88.1209365935775,53.822944058685,36.5887402811773,95.3483365213488,93.4666929013633
"SW_IVT_PR_4.PR_Hols_8",89.0190701502204,71.0283388985758,89.8090271730739,79.3704625040864,74.6750388419391,75.7278372189074,61.3418959683262,84.9651656164017,44.9309958269376,69.7937410000605,35.3099279154636,84.5418206861824,40.2144529455342,76.4970598462576,85.2716395680653,83.8945380143183,39.3467270834515,76.20675589123,65.7998209926706,97.466171211971,59.2427993549726,58.1956861089301,84.9626400696774,42.8300877995333,36.2427833845002,86.4963756114714,62.0313837384495,60.6170014195928,62.1241019986403,144.905953722781,94.2507279947504,58.1333845184908,64.3254182679865,97.9771313980736,86.5891823870047,81.4667113437624,47.0955194881314,33.2322820440436,95.2151434227735,88.7315834756484
"Zo_IVT_PR_1.PR_Jap_2",73.735611321483,71.4790057022927,79.6965787085169,71.4075113412597,73.2832596564088,73.9289550481052,48.2610218212203,67.1244710664427,32.2502186637546,70.1539174942597,33.5109208329175,72.5126136427817,31.6271034192816,47.6085262371422,60.8495656423208,69.1925054905652,33.5056135124043,54.0544614356094,67.5946569723432,67.3051098801618,49.0183005320662,46.8807033083114,74.4909083490594,40.1278332478386,34.5329095882293,93.373123416762,48.6712682009983,92.0831307314491,80.611697446979,136.311369814027,70.6273456861648,46.5958896764557,38.2781328531165,84.7849465800858,75.9666491660649,77.9621579228367,42.124911960319,34.5272533899846,92.898490654193,80.9875767957903
"Zo_IVT_PR_2.PR_Jap_2",73.735611321483,71.4790057022927,79.6965787085169,71.4075113412597,73.2832596564088,73.9289550481052,48.2610218212203,67.1244710664427,32.2502186637546,70.1539174942597,33.5109208329175,72.5126136427817,31.6271034192816,47.6085262371422,60.8495656423208,69.1925054905652,33.5056135124043,54.0544614356094,65.2417202536039,67.3051098801618,49.0183005320662,46.8807033083114,74.4909083490594,40.1278332478386,34.5329095882293,88.1979363323015,48.6712682009983,50.2243863889102,53.4561033623994,148.406550702359,70.6273456861648,46.5958896764557,38.2781328531165,84.7849465800858,75.9666491660649,77.9621579228367,42.124911960319,34.5272533899846,92.898490654193,80.9875767957903
"Zo_IVT_PR_3.PR_Jap_2",107.278817049792,71.4790057022927,79.6965787085169,71.4075113412597,73.2832596564088,73.9289550481052,48.2610218212203,67.1244710664427,32.2502186637546,70.1539174942597,33.5109208329175,72.5126136427817,31.6271034192816,47.6085262371422,60.8495656423208,69.1925054905652,33.5056135124043,54.0544614356094,66.2648033863639,67.3051098801618,49.0183005320662,46.8807033083114,74.4909083490594,40.1278332478386,34.5329095882293,92.0342642499201,48.6712682009983,92.7225223835731,53.4561033623994,148.099959821783,70.6273456861648,46.5958896764557,38.2781328531165,84.7849465800858,75.9666491660649,77.9621579228367,42.124911960319,34.5272533899846,92.898490654193,80.9875767957903
"Zo_IVT_PR_7.PR_Jap_2",78.4458537453919,81.9030487413752,86.6986138750495,77.1647353777666,82.385595569285,82.8339795401917,50.2665385585892,69.913870153546,33.5903965313837,80.540446355161,41.2616513264855,79.1026249303717,39.1641418550071,64.5229817635518,102.764100128752,80.9270399211804,41.8559779117918,56.3007281545397,65.1094218246035,70.1020155253664,51.0552864566205,48.8288600525415,83.5629353407411,44.5824100437047,41.0452130231689,94.6610778823243,50.6938329814886,57.6643375274253,58.877709819556,143.190310787462,73.5623089037745,48.5322108133123,39.8688044389054,92.2340389648121,82.0914532705184,87.6456484394093,53.1648355493455,38.8664461576509,94.7166739982201,91.5457382031079
"SW_IVT_PR_4.PR_Jap_2",90.7945880637848,72.4450250970761,91.6003010683921,80.9535354090954,76.1644598046187,77.2382566302848,61.9034864244979,86.0992707283724,41.3667365070377,71.1858026919111,34.1042051399698,86.2280382215978,38.8412560945936,78.0228216842867,86.9724136080168,85.5678452600946,38.0031603364664,69.3346202253739,62.6148908527262,86.3309726677598,62.8748332925784,60.132978360208,81.5334406566164,47.1974920718499,39.9384771158551,90.7609590682726,62.4297015820501,62.8413462024988,61.0338896858498,142.932584427254,90.5923407730133,59.7676533810063,49.0986263450007,97.4486829755647,86.1221558861691,81.0273133487171,46.5196691204312,35.3010431852761,94.5843632756964,86.9079461255918
"Zo_IVT_NP_10.NP_Jap_3",68.391578962861,66.2985221802976,73.9205216872646,66.2322094156733,67.9720117542022,68.5709099877114,66.6233283383062,96.1484957027942,48.7934752272621,65.069470529565,32.294971113728,67.2572187695263,30.4795083498058,44.1580699352567,56.4394571211765,64.1777374336009,32.289856370283,79.3646682484313,69.041640649757,100.183447216193,70.352812471331,65.4420286911498,74.2436054622901,35.0228707920378,30.1397193093355,98.9611275215128,72.7055478399169,47.8087823201487,53.3965735294896,148.869191637876,88.6744950266846,60.3461214937442,63.2813625840532,83.6792463966501,74.9759504476482,76.9454353111771,42.0315929154018,30.8538619723766,89.155715924676,81.6031917523748
"Zo_IVT_NP_13.NP_Jap_3",68.391578962861,66.2985221802976,73.9205216872646,66.2322094156733,67.9720117542022,68.5709099877114,66.586637249687,96.0955443858243,48.7666034727542,65.069470529565,32.294971113728,67.2572187695263,30.4795083498058,44.1580699352567,56.4394571211765,64.1777374336009,32.289856370283,79.3209601937818,70.8678638519737,100.128273753208,70.3140674650189,65.4059881730007,74.2436054622901,35.0228707920378,30.1397193093355,95.9921327540404,72.6655071249685,47.8087823201487,53.3965735294896,149.109223164614,88.6256598238144,60.3128874157301,63.2465119973229,83.6792463966501,74.9759504476482,76.9454353111771,42.0315929154018,30.8538619723766,89.155715924676,81.6031917523748
