"Sample","ENSBTAG00000014113-ENSBTAG00000019428","ENSBTAG00000021316-ENSBTAG00000019929","ENSBTAG00000000283-ENSBTAG00000012771","ENSBTAG00000000470-ENSBTAG00000019929","ENSBTAG00000000016-ENSBTAG00000015312","ENSBTAG00000004630-ENSBTAG00000019929","ENSBTAG00000022120-ENSBTAG00000019929","ENSBTAG00000000016-ENSBTAG00000016455","ENSBTAG00000010673-ENSBTAG00000000815","ENSBTAG00000007319-ENSBTAG00000022799","ENSBTAG00000021316-ENSBTAG00000003585","ENSBTAG00000009357-ENSBTAG00000012771","ENSBTAG00000018773-ENSBTAG00000019866","ENSBTAG00000004630-ENSBTAG00000003585","ENSBTAG00000007319-ENSBTAG00000007909"
"Zo_IVT_NP_20.NP_Jap_2",35.3974537039376,75.5044269549542,56.8392666949025,66.4637230968505,94.2609296951942,65.5528827121954,70.0401883837609,88.8234014208553,42.7284615958235,76.9237220313379,82.2544285662956,58.4006882885062,63.9026361449386,71.4132286783911,102.873335820593
"SW_IVT_NP_4.NP_Jap_2",10.2422581954503,70.7355601206196,29.776667580879,52.4307285724089,90.5015607693122,55.2312068192468,66.0931209462569,85.2808951430954,37.3084155633071,32.6362184082872,77.059230984027,52.2708571116685,17.0454275336073,60.1688078323459,43.6457904996091
"SW_IVT_NP_5.NP_Jap_2",10.2422581954503,73.6636146148708,16.5528412137312,66.1250733143011,94.7906774746874,18.5917819630783,70.5031996328921,89.322590213305,38.7844616510603,76.4466240361226,80.2490498986092,47.4156748954604,58.1387263374733,20.2538640855392,102.235292561829
"Zo_IVT_NP_3.NP_Jap_3",30.9588119279783,73.9205216872646,57.3195652485147,65.069470529565,93.9832468585957,64.1777374336009,68.5709099877114,89.155715924676,41.4159663778978,74.8170796046431,83.6792463966501,58.8941810400135,62.3411255307595,72.6502543719336,101.03938561463
"Zo_IVT_NP_13.NP_Jap_3",30.9588119279783,73.9205216872646,57.3195652485147,65.069470529565,93.9832468585957,64.1777374336009,68.5709099877114,89.155715924676,41.4159663778978,74.8170796046431,83.6792463966501,58.8941810400135,62.3411255307595,72.6502543719336,101.03938561463
"Zo_IVT_NP_20.NP_Jap_3",30.9588119279783,73.9205216872646,57.3195652485147,65.069470529565,93.9832468585957,64.1777374336009,68.5709099877114,89.155715924676,41.4159663778978,74.8170796046431,83.6792463966501,58.8941810400135,62.3411255307595,72.6502543719336,101.03938561463
"SW_IVT_NP_4.NP_Jap_3",8.95793657484091,69.2516944612607,30.0282839581143,51.3308552202916,90.234952640236,54.0725860211041,64.7066427403196,85.5999560876384,36.1624085416078,31.7424389533908,78.3940571838219,52.7125520617734,16.6289092548217,61.2110567631935,42.8677054318152
"SW_IVT_NP_5.NP_Jap_3",8.95793657484091,72.1183252599146,16.692714687747,64.7379248228442,94.5114340565567,18.2017701111292,69.0242083499819,89.6567723294128,37.5931147467801,74.3530474732715,81.6391303983162,47.8163429792532,56.7180613422936,20.6047031489872,100.41271692204
"Zo_IVT_PR_3.PR_Cont_4",36.1604443448754,81.1712387731286,63.4114457902941,71.4520055951708,96.7980949808604,70.472804171774,75.2968942921052,94.7103183275959,44.5487787968399,77.6376898621273,83.6410583235379,65.1534105709108,66.5291804803059,72.6170995175934,103.082465522719
"Zo_IVT_PR_7.PR_Cont_4",42.8444495230027,88.3028356071559,75.1410354233967,82.0307208656937,98.6926002929315,82.4244677386967,84.3666922814443,96.5639622574176,51.0235852244755,79.5404868023638,90.9896502108937,76.0154494926478,70.7569070784635,84.9324196306482,105.608880210443
"SW_IVT_PR_1.PR_Cont_4",37.9841860120285,85.9188360549342,67.9817656627572,79.79682064316,98.6361260019218,78.2871698471264,77.0656638306918,96.508706024535,43.0802553944644,84.2123763723864,88.5331120502777,63.6391021680933,75.6077028644615,80.669235041118,111.811922784006
"SW_IVT_PR_2.PR_Cont_4",42.2252979148354,88.9285954725282,75.9606786735224,75.6580188061923,100.529521446791,81.4144245224922,88.2795642210037,98.3612640251761,45.4727501509546,87.8694835091357,91.6344502433587,81.116850434789,82.688641895225,83.8916435524122,116.667600754413
"SW_IVT_PR_4.PR_Cont_4",42.578001181848,93.2952208263156,64.2116833741437,72.5029842083352,98.5547355569638,87.1511438942989,78.6674293044281,96.4290710384093,46.656329244085,90.3419522119578,96.1339401047119,72.5694598065259,76.27913432081,89.8029156583381,119.9503899547
"Zo_IVT_PR_3.PR_Cont_5",36.1604443448754,79.4328542562143,58.8345208443804,69.9217707224927,95.8764816374477,68.963540133336,73.6843162757098,91.3937787337996,44.1548292053743,80.7513845434994,84.2310562197026,60.4507537171381,70.5402904599181,73.129335216181,105.992778030799
"Zo_IVT_PR_7.PR_Cont_5",42.8444495230027,86.4117189439231,69.7174896391154,80.2739294550955,97.7529493902557,80.6592437419023,82.559873094968,93.1825122758767,50.5723782307674,82.7304940160004,91.6314845357241,70.5287900619777,75.0229108689797,85.5315266948418,108.590520623119
"SW_IVT_PR_1.PR_Cont_5",37.9841860120285,84.0787757507339,63.0749631880412,78.0878710250229,97.6970127902012,76.6105513059746,75.4152053824298,93.1291909903937,42.6992921117159,87.5897518311623,89.1576181349392,59.045745391275,80.166165922412,81.2382699136248,114.968692810612
"SW_IVT_PR_2.PR_Cont_5",42.2252979148354,87.0240773720658,70.4779725027921,74.0377068525864,99.5723812428382,79.6708318758534,86.3889459438739,94.9168766300564,45.0706297824822,91.3935289043964,92.2808329403669,75.2619809918695,87.6740217587978,84.4834090584184,119.961460442785
"SW_IVT_PR_4.PR_Cont_5",42.578001181848,91.2971859331945,59.5769987081269,70.9502413023149,97.6163972625608,85.2846921625387,76.9826670271084,93.0523446400703,46.2437423597439,93.9651570832861,96.8120618734777,67.3315257591239,80.8780786442103,90.4363788445992,123.336932161118
"Zo_IVT_NP_3.NP_Sim2_1",35.1993297063736,75.3745653637006,54.4719556119118,66.3494107950414,93.6974397873846,65.4401369831887,69.9197248469587,88.4110361717743,40.1191084751558,78.7325227821241,84.2124928894738,55.9683452151558,66.9860246011,73.1132185478171,101.03836436651
"Zo_IVT_NP_13.NP_Sim2_1",35.1993297063736,75.3745653637006,54.4719556119118,66.3494107950414,93.6974397873846,65.4401369831887,69.9197248469587,88.4110361717743,40.1191084751558,78.7325227821241,84.2124928894738,55.9683452151558,66.9860246011,73.1132185478171,101.03836436651
"Zo_IVT_NP_20.NP_Sim2_1",35.1993297063736,75.3745653637006,54.4719556119118,66.3494107950414,93.6974397873846,65.4401369831887,69.9197248469587,88.4110361717743,40.1191084751558,78.7325227821241,84.2124928894738,55.9683452151558,66.9860246011,73.1132185478171,101.03836436651
"SW_IVT_NP_4.NP_Sim2_1",10.1849309889586,70.6139005999009,28.5364926230084,52.3405519017475,89.9605442919718,55.1362135493994,65.9794460505833,84.884976083422,35.0300552633707,33.4036333851091,78.8936237771124,50.093816721227,17.8678924217263,61.6011245846254,42.8672721496517
"SW_IVT_NP_5.NP_Sim2_1",10.1849309889586,73.5369190739976,15.8634283001095,66.0113434631034,94.2240207454981,18.559805581198,70.3819397536766,88.9079074655981,36.4159617738613,78.2442062032371,82.1593762398684,45.440849053846,60.9439983647227,20.7360067417298,100.411702007927
