"Sample","ENSBTAG00000031998-ENSBTAG00000015708","ENSBTAG00000010663-ENSBTAG00000019929","ENSBTAG00000010663-ENSBTAG00000015910","ENSBTAG00000010303-ENSBTAG00000007103","ENSBTAG00000014465-ENSBTAG00000019929","ENSBTAG00000012817-ENSBTAG00000022799","ENSBTAG00000014921-ENSBTAG00000017745","ENSBTAG00000007338-ENSBTAG00000017593","ENSBTAG00000008300-ENSBTAG00000001462","ENSBTAG00000021302-ENSBTAG00000015910","ENSBTAG00000021466-ENSBTAG00000015910","ENSBTAG00000012088-ENSBTAG00000015910","ENSBTAG00000010303-ENSBTAG00000017060","ENSBTAG00000001745-ENSBTAG00000015910","ENSBTAG00000007273-ENSBTAG00000034385","ENSBTAG00000012004-ENSBTAG00000015910","ENSBTAG00000014737-ENSBTAG00000015910","ENSBTAG00000012004-ENSBTAG00000019929","ENSBTAG00000001292-ENSBTAG00000034385","ENSBTAG00000010123-ENSBTAG00000018517","ENSBTAG00000010361-ENSBTAG00000022799","ENSBTAG00000012817-ENSBTAG00000007909","ENSBTAG00000015509-ENSBTAG00000012687","ENSBTAG00000047567-ENSBTAG00000000570","ENSBTAG00000007897-ENSBTAG00000016948","ENSBTAG00000015043-ENSBTAG00000022799","ENSBTAG00000039355-ENSBTAG00000011515","ENSBTAG00000014051-ENSBTAG00000015910","ENSBTAG00000038735-ENSBTAG00000016948","ENSBTAG00000000310-ENSBTAG00000022799"
"SW_IVT_NP_2.NP_Jap_5",11.3623610876545,18.020495684899,25.3674302420087,26.4314517079299,41.9895800727477,56.6025792440548,65.6096477847077,30.078846249015,58.4267059250728,25.3674302420087,77.7509334074377,59.5535976571653,37.7689266950779,25.3674302420087,10.071318958849,48.7131172164625,66.0007963216906,34.6047869343715,36.0392414456973,47.3717212856885,16.5384962568833,75.8977253234475,56.0435691658338,32.8484972030569,30.9469136410259,60.7777511795724,43.3220900739432,92.1706457740271,38.4011879948089,59.447057288418
"Zo_IVT_PR_1.PR_Sim_1",39.64662970206,69.6451249086944,97.6901390437956,32.4645289017615,66.4743534032843,65.8534592309231,80.7901948145999,32.1779250647081,47.2856724686104,83.6973298107585,92.7759874734778,85.941313534094,41.2773804853428,83.8938227199315,39.8176908643752,74.2388102622053,81.9462700614329,52.9262345656629,37.3067335718866,53.1919237222279,57.5277308556854,81.5912229992985,85.2059797708197,32.7450809439648,45.6326267942211,67.6493158410114,40.8864804531223,96.6682814684643,44.282797547289,64.2656945291177
"Zo_IVT_PR_3.PR_Sim_1",39.64662970206,101.327519764021,142.130544064462,32.4645289017615,100.466787799074,84.7287217829345,80.7901948145999,32.1779250647081,51.3750701962834,83.6973298107585,92.7759874734778,85.941313534094,41.2773804853428,83.8938227199315,39.8176908643752,74.2388102622053,81.9462700614329,52.9262345656629,37.3067335718866,53.1919237222279,57.5277308556854,104.977325628335,85.4346710168139,32.7450809439648,45.6326267942211,67.6493158410114,40.8864804531223,96.6682814684643,44.282797547289,64.2656945291177
"Zo_IVT_PR_5.PR_Sim_1",47.4211715785548,72.6455134005461,101.898737554297,38.0053852225861,92.1468427830142,70.2822267529141,83.7798699935795,37.5655438219509,51.1139875731771,98.8420063513923,103.225771279865,92.9067584721708,48.3223628801708,91.6008741533673,43.0220190306776,93.2323372572435,96.1729480916404,66.4670747464008,41.2493102423828,57.8947932538567,69.0840869508663,87.0783843833605,88.4534900604361,33.9942352805506,51.0227172022411,73.9510458508217,46.4690539463094,105.666392478576,50.0846861986972,68.7726847887124
"Zo_IVT_PR_7.PR_Sim_1",50.0370552745923,74.0940664185587,103.930600458233,39.9732397298757,71.8139880971355,72.2744283323411,85.2494983087598,39.465405423704,49.6719396614684,104.042559283377,107.3376483849,95.9674068373565,50.8244130248991,94.9062734209206,44.3795780989006,99.1176636392955,101.185073523336,70.6628338580005,42.8246201124083,59.8531443796413,72.9251916144852,89.5466854449128,57.8270706772211,34.6063147504858,53.1179409365669,76.5519789693174,48.5613200470278,109.369706770912,52.2847270405912,70.792573906695
"SW_IVT_PR_3.PR_Sim_1",49.0977831566671,85.583654086456,120.046867293912,36.3025512779436,79.7114011576987,76.8264764636378,90.9108794104223,41.1009538065808,52.9217397995892,105.897060512225,98.5875179460721,113.954398775587,46.1572760295635,108.876860663338,52.8722100218538,85.0526041992673,95.9105968592207,60.6355902576016,43.3368814773132,53.070694896152,74.0439825431217,95.1865892331373,71.5606904035171,40.3130258778233,50.0989571259857,74.1423198887914,48.3042200574835,96.5333548345552,50.8203658100649,78.5110042916366
"Zo_IVT_PR_1.PR_Cont_1",42.8117419950204,69.1502440910348,96.6180706458308,33.0993258737979,66.0020032939445,65.9688355427327,84.8236478963761,31.9143285917126,47.5134259873343,82.7788209094258,91.7578478205523,84.9981787692004,44.3911726107819,82.9731574715979,38.326432840106,73.4241007821734,81.04697759114,52.5501539961782,35.9095162900546,51.6412293252433,57.6285203584758,83.8471764824578,83.7824608328824,31.4588655866759,44.391667279337,67.7678385222697,42.9668532950206,95.607427111389,43.0785460539484,64.3782890518239
"Zo_IVT_PR_3.PR_Cont_1",42.8117419950204,100.607511782156,140.570779013777,33.0993258737979,99.7528959630146,84.8771678560463,84.8236478963761,31.9143285917126,51.6225204788115,82.7788209094258,91.7578478205523,84.9981787692004,44.3911726107819,82.9731574715979,38.326432840106,73.4241007821734,81.04697759114,52.5501539961782,35.9095162900546,51.6412293252433,57.6285203584758,107.87989228561,84.0073313808401,31.4588655866759,44.391667279337,67.7678385222697,42.9668532950206,95.607427111389,43.0785460539484,64.3782890518239
"Zo_IVT_PR_5.PR_Cont_1",51.2069494425953,72.1293125735953,100.780483271994,38.7485256369559,91.4920703928292,70.40536233612,87.9625827050898,37.2578128281807,51.3601803397815,97.757297163362,102.092953901081,91.8871837158005,51.9675988726125,90.5956303962492,41.4107520358564,92.2091895432549,95.1175296082873,65.9947763573741,39.7044349982596,56.2069969639131,69.2051233740127,89.4860549309538,86.9757156299753,32.6589535766525,49.6351765140206,74.0806092636534,48.8334775099724,104.506791302735,48.7226548572069,68.8931756302997
"Zo_IVT_PR_7.PR_Cont_1",54.0316671733415,73.5675725365963,102.790048162746,40.7548586968349,71.3036958807672,72.4010542845161,89.5055822613041,39.1421110641669,49.9111867409564,102.900778332476,106.159706559126,94.9142439991007,54.6583931659885,93.8647556433938,42.7174676018582,98.0299293407482,100.074651112928,70.1607214553932,41.2207461309554,58.1082566384853,73.0529577143189,92.0226031908272,56.8609655933306,33.2469907785152,51.6734215466678,76.6860992584922,51.0322016262921,108.169464786701,50.8628665415949,70.9166036262611
"SW_IVT_PR_3.PR_Cont_1",53.017410075628,84.9755180716506,118.729452312624,37.0123952340401,79.1449919017253,76.9610776768045,95.4496079970588,40.7642612933631,53.1766396842075,104.734927945685,97.5056015575983,112.703843592309,49.639186968258,107.682027257129,50.8920322228825,84.1192222835577,94.8580574634418,60.2047289370815,41.7138222077545,51.5235346609008,74.1737087825219,97.8184472889039,70.3651405339508,38.7295442833947,48.7365376928109,74.2722184167911,50.762019957181,95.4739811855807,49.4383279802839,78.6485568244485
"Zo_IVT_NP_3.NP_Cont_2",34.4118024881088,67.9841074163404,96.1664446632072,33.204835196855,64.8889579582976,61.8948382057363,72.4226233920636,31.9078025564858,52.3386491745978,82.3918843241293,91.3289401854859,84.6008681444771,38.3254618493419,82.5853124905917,38.3359152711902,73.0808913655255,80.6681362351845,51.6639581100855,35.9184007462446,51.4243872497741,54.0695908041805,85.6226814203603,50.4333628817894,31.4558249549959,48.6215957760356,63.5827412501664,39.140560205935,95.1605252230914,47.1833517690237,60.4025181290884
"Zo_IVT_NP_13.NP_Cont_2",34.4118024881088,67.9841074163404,96.1664446632072,33.204835196855,64.8889579582976,61.8948382057363,72.4226233920636,31.9078025564858,54.4956207978395,82.3918843241293,91.3289401854859,84.6008681444771,38.3254618493419,82.5853124905917,38.3359152711902,73.0808913655255,80.6681362351845,51.6639581100855,35.9184007462446,51.4243872497741,54.0695908041805,85.6226814203603,50.4333628817894,31.4558249549959,48.6215957760356,63.5827412501664,39.140560205935,95.1605252230914,47.1833517690237,60.4025181290884
"Zo_IVT_NP_18.NP_Cont_2",34.4118024881088,67.9841074163404,96.1664446632072,33.204835196855,64.8889579582976,61.8948382057363,72.4226233920636,31.9078025564858,53.5558618532211,82.3918843241293,91.3289401854859,84.6008681444771,38.3254618493419,82.5853124905917,38.3359152711902,73.0808913655255,80.6681362351845,51.6639581100855,35.9184007462446,51.4243872497741,54.0695908041805,85.6226814203603,50.4333628817894,31.4558249549959,48.6215957760356,63.5827412501664,39.140560205935,95.1605252230914,47.1833517690237,60.4025181290884
